"","fishery","species","management","MC","catchShare","illegalFishing","implementYear","recTime"
"258","Japanese seabream sea_of_japan_west_east_china_sea_stock","Japanese seabream","openA",1,"no_CS","illegal_fishing",2,NA
"259","Japanese seabream seto_inland_sea_central_west_stock","Japanese seabream","SQ",1,"no_CS","illegal_fishing",2,NA
"260","Japanese seabream seto_inland_sea_central_west_stock","Japanese seabream","FMSY",1,"no_CS","illegal_fishing",2,12
"261","Japanese seabream seto_inland_sea_central_west_stock","Japanese seabream","minRec",1,"no_CS","illegal_fishing",2,5
"262","Japanese seabream seto_inland_sea_central_west_stock","Japanese seabream","econOpt",1,"no_CS","illegal_fishing",2,5
"263","Japanese seabream seto_inland_sea_central_west_stock","Japanese seabream","close",1,"no_CS","illegal_fishing",2,5
"264","Japanese seabream seto_inland_sea_central_west_stock","Japanese seabream","openA",1,"no_CS","illegal_fishing",2,NA
"265","Japanese seabream seto_inland_sea_east_stock","Japanese seabream","SQ",1,"no_CS","illegal_fishing",2,NA
"266","Japanese seabream seto_inland_sea_east_stock","Japanese seabream","FMSY",1,"no_CS","illegal_fishing",2,2
"267","Japanese seabream seto_inland_sea_east_stock","Japanese seabream","minRec",1,"no_CS","illegal_fishing",2,2
"268","Japanese seabream seto_inland_sea_east_stock","Japanese seabream","econOpt",1,"no_CS","illegal_fishing",2,2
"269","Japanese seabream seto_inland_sea_east_stock","Japanese seabream","close",1,"no_CS","illegal_fishing",2,2
"270","Japanese seabream seto_inland_sea_east_stock","Japanese seabream","openA",1,"no_CS","illegal_fishing",2,NA
"271","Japanese Spanish mackerel east_china_sea_stock","Japanese Spanish mackerel","SQ",1,"no_CS","illegal_fishing",2,50
"272","Japanese Spanish mackerel east_china_sea_stock","Japanese Spanish mackerel","FMSY",1,"no_CS","illegal_fishing",2,50
"273","Japanese Spanish mackerel east_china_sea_stock","Japanese Spanish mackerel","minRec",1,"no_CS","illegal_fishing",2,50
"274","Japanese Spanish mackerel east_china_sea_stock","Japanese Spanish mackerel","econOpt",1,"no_CS","illegal_fishing",2,50
"275","Japanese Spanish mackerel east_china_sea_stock","Japanese Spanish mackerel","close",1,"no_CS","illegal_fishing",2,2
"276","Japanese Spanish mackerel east_china_sea_stock","Japanese Spanish mackerel","openA",1,"no_CS","illegal_fishing",2,NA
"277","Japanese Spanish mackerel seto_inland_sea_stock","Japanese Spanish mackerel","SQ",1,"no_CS","illegal_fishing",2,NA
"278","Japanese Spanish mackerel seto_inland_sea_stock","Japanese Spanish mackerel","FMSY",1,"no_CS","illegal_fishing",2,9
"279","Japanese Spanish mackerel seto_inland_sea_stock","Japanese Spanish mackerel","minRec",1,"no_CS","illegal_fishing",2,4
"280","Japanese Spanish mackerel seto_inland_sea_stock","Japanese Spanish mackerel","econOpt",1,"no_CS","illegal_fishing",2,4
"281","Japanese Spanish mackerel seto_inland_sea_stock","Japanese Spanish mackerel","close",1,"no_CS","illegal_fishing",2,4
"282","Japanese Spanish mackerel seto_inland_sea_stock","Japanese Spanish mackerel","openA",1,"no_CS","illegal_fishing",2,NA
"283","Japanese spiny lobster single_stock","Japanese spiny lobster","SQ",1,"no_CS","illegal_fishing",2,NA
"284","Japanese spiny lobster single_stock","Japanese spiny lobster","FMSY",1,"no_CS","illegal_fishing",2,29
"285","Japanese spiny lobster single_stock","Japanese spiny lobster","minRec",1,"no_CS","illegal_fishing",2,10
"286","Japanese spiny lobster single_stock","Japanese spiny lobster","econOpt",1,"no_CS","illegal_fishing",2,11
"287","Japanese spiny lobster single_stock","Japanese spiny lobster","close",1,"no_CS","illegal_fishing",2,10
"288","Japanese spiny lobster single_stock","Japanese spiny lobster","openA",1,"no_CS","illegal_fishing",2,NA
"289","Largehead hairtail single_stock","Largehead hairtail","SQ",1,"no_CS","illegal_fishing",2,8
"290","Largehead hairtail single_stock","Largehead hairtail","FMSY",1,"no_CS","illegal_fishing",2,16
"291","Largehead hairtail single_stock","Largehead hairtail","minRec",1,"no_CS","illegal_fishing",2,6
"292","Largehead hairtail single_stock","Largehead hairtail","econOpt",1,"no_CS","illegal_fishing",2,6
"293","Largehead hairtail single_stock","Largehead hairtail","close",1,"no_CS","illegal_fishing",2,6
"294","Largehead hairtail single_stock","Largehead hairtail","openA",1,"no_CS","illegal_fishing",2,NA
"295","Lizardfishes nei single_stock","Lizardfishes nei","SQ",1,"no_CS","illegal_fishing",2,35
"296","Lizardfishes nei single_stock","Lizardfishes nei","FMSY",1,"no_CS","illegal_fishing",2,34
"297","Lizardfishes nei single_stock","Lizardfishes nei","minRec",1,"no_CS","illegal_fishing",2,11
"298","Lizardfishes nei single_stock","Lizardfishes nei","econOpt",1,"no_CS","illegal_fishing",2,13
"299","Lizardfishes nei single_stock","Lizardfishes nei","close",1,"no_CS","illegal_fishing",2,11
"300","Lizardfishes nei single_stock","Lizardfishes nei","openA",1,"no_CS","illegal_fishing",2,NA
"301","Mackerels nei pacific_stock","Mackerels nei","SQ",1,"no_CS","illegal_fishing",2,NA
"302","Mackerels nei pacific_stock","Mackerels nei","FMSY",1,"no_CS","illegal_fishing",2,42
"303","Mackerels nei pacific_stock","Mackerels nei","minRec",1,"no_CS","illegal_fishing",2,14
"304","Mackerels nei pacific_stock","Mackerels nei","econOpt",1,"no_CS","illegal_fishing",2,16
"305","Mackerels nei pacific_stock","Mackerels nei","close",1,"no_CS","illegal_fishing",2,14
"306","Mackerels nei pacific_stock","Mackerels nei","openA",1,"no_CS","illegal_fishing",2,NA
"307","Mackerels nei tsushima_current_stock","Mackerels nei","SQ",1,"no_CS","illegal_fishing",2,NA
"308","Mackerels nei tsushima_current_stock","Mackerels nei","FMSY",1,"no_CS","illegal_fishing",2,50
"309","Mackerels nei tsushima_current_stock","Mackerels nei","minRec",1,"no_CS","illegal_fishing",2,18
"310","Mackerels nei tsushima_current_stock","Mackerels nei","econOpt",1,"no_CS","illegal_fishing",2,20
"311","Mackerels nei tsushima_current_stock","Mackerels nei","close",1,"no_CS","illegal_fishing",2,18
"312","Mackerels nei tsushima_current_stock","Mackerels nei","openA",1,"no_CS","illegal_fishing",2,NA
"313","Neon flying squid single_stock","Neon flying squid","SQ",1,"no_CS","illegal_fishing",2,1
"314","Neon flying squid single_stock","Neon flying squid","FMSY",1,"no_CS","illegal_fishing",2,50
"315","Neon flying squid single_stock","Neon flying squid","minRec",1,"no_CS","illegal_fishing",2,50
"316","Neon flying squid single_stock","Neon flying squid","econOpt",1,"no_CS","illegal_fishing",2,1
"317","Neon flying squid single_stock","Neon flying squid","close",1,"no_CS","illegal_fishing",2,1
"318","Neon flying squid single_stock","Neon flying squid","openA",1,"no_CS","illegal_fishing",2,NA
"319","Octopuses nei single_stock","Octopuses nei","SQ",1,"no_CS","illegal_fishing",2,1
"320","Octopuses nei single_stock","Octopuses nei","FMSY",1,"no_CS","illegal_fishing",2,50
"321","Octopuses nei single_stock","Octopuses nei","minRec",1,"no_CS","illegal_fishing",2,50
"322","Octopuses nei single_stock","Octopuses nei","econOpt",1,"no_CS","illegal_fishing",2,50
"323","Octopuses nei single_stock","Octopuses nei","close",1,"no_CS","illegal_fishing",2,1
"324","Octopuses nei single_stock","Octopuses nei","openA",1,"no_CS","illegal_fishing",2,NA
"325","Okhotsk atka mackerel hokkaido_north","Okhotsk atka mackerel","SQ",1,"no_CS","illegal_fishing",2,17
"326","Okhotsk atka mackerel hokkaido_north","Okhotsk atka mackerel","FMSY",1,"no_CS","illegal_fishing",2,40
"327","Okhotsk atka mackerel hokkaido_north","Okhotsk atka mackerel","minRec",1,"no_CS","illegal_fishing",2,14
"328","Okhotsk atka mackerel hokkaido_north","Okhotsk atka mackerel","econOpt",1,"no_CS","illegal_fishing",2,15
"329","Okhotsk atka mackerel hokkaido_north","Okhotsk atka mackerel","close",1,"no_CS","illegal_fishing",2,14
"330","Okhotsk atka mackerel hokkaido_north","Okhotsk atka mackerel","openA",1,"no_CS","illegal_fishing",2,20
"331","Pacific bluefin tuna single_stock_exc_sbf_inc_sml","Pacific bluefin tuna","SQ",1,"no_CS","illegal_fishing",2,NA
"332","Pacific bluefin tuna single_stock_exc_sbf_inc_sml","Pacific bluefin tuna","FMSY",1,"no_CS","illegal_fishing",2,2
"333","Pacific bluefin tuna single_stock_exc_sbf_inc_sml","Pacific bluefin tuna","minRec",1,"no_CS","illegal_fishing",2,2
"334","Pacific bluefin tuna single_stock_exc_sbf_inc_sml","Pacific bluefin tuna","econOpt",1,"no_CS","illegal_fishing",2,NA
"335","Pacific bluefin tuna single_stock_exc_sbf_inc_sml","Pacific bluefin tuna","close",1,"no_CS","illegal_fishing",2,2
"336","Pacific bluefin tuna single_stock_exc_sbf_inc_sml","Pacific bluefin tuna","openA",1,"no_CS","illegal_fishing",2,NA
"337","Pacific cod hokkaido","Pacific cod","SQ",1,"no_CS","illegal_fishing",2,NA
"338","Pacific cod hokkaido","Pacific cod","FMSY",1,"no_CS","illegal_fishing",2,NA
"339","Pacific cod hokkaido","Pacific cod","minRec",1,"no_CS","illegal_fishing",2,20
"340","Pacific cod hokkaido","Pacific cod","econOpt",1,"no_CS","illegal_fishing",2,21
"341","Pacific cod hokkaido","Pacific cod","close",1,"no_CS","illegal_fishing",2,20
"342","Pacific cod hokkaido","Pacific cod","openA",1,"no_CS","illegal_fishing",2,NA
"343","Pacific cod pacific_north_stock","Pacific cod","SQ",1,"no_CS","illegal_fishing",2,NA
"344","Pacific cod pacific_north_stock","Pacific cod","FMSY",1,"no_CS","illegal_fishing",2,NA
"345","Pacific cod pacific_north_stock","Pacific cod","minRec",1,"no_CS","illegal_fishing",2,32
"346","Pacific cod pacific_north_stock","Pacific cod","econOpt",1,"no_CS","illegal_fishing",2,33
"347","Pacific cod pacific_north_stock","Pacific cod","close",1,"no_CS","illegal_fishing",2,32
"348","Pacific cod pacific_north_stock","Pacific cod","openA",1,"no_CS","illegal_fishing",2,NA
"349","Pacific cod sea_of_japan_stock","Pacific cod","SQ",1,"no_CS","illegal_fishing",2,NA
"350","Pacific cod sea_of_japan_stock","Pacific cod","FMSY",1,"no_CS","illegal_fishing",2,NA
"351","Pacific cod sea_of_japan_stock","Pacific cod","minRec",1,"no_CS","illegal_fishing",2,27
"352","Pacific cod sea_of_japan_stock","Pacific cod","econOpt",1,"no_CS","illegal_fishing",2,28
"353","Pacific cod sea_of_japan_stock","Pacific cod","close",1,"no_CS","illegal_fishing",2,27
"354","Pacific cod sea_of_japan_stock","Pacific cod","openA",1,"no_CS","illegal_fishing",2,NA
"355","Pacific herring single_stock","Pacific herring","SQ",1,"no_CS","illegal_fishing",2,22
"356","Pacific herring single_stock","Pacific herring","FMSY",1,"no_CS","illegal_fishing",2,38
"357","Pacific herring single_stock","Pacific herring","minRec",1,"no_CS","illegal_fishing",2,12
"358","Pacific herring single_stock","Pacific herring","econOpt",1,"no_CS","illegal_fishing",2,14
"359","Pacific herring single_stock","Pacific herring","close",1,"no_CS","illegal_fishing",2,12
"360","Pacific herring single_stock","Pacific herring","openA",1,"no_CS","illegal_fishing",2,NA
"361","Pacific ocean perch single_stock","Pacific ocean perch","SQ",1,"no_CS","illegal_fishing",2,5
"362","Pacific ocean perch single_stock","Pacific ocean perch","FMSY",1,"no_CS","illegal_fishing",2,15
"363","Pacific ocean perch single_stock","Pacific ocean perch","minRec",1,"no_CS","illegal_fishing",2,5
"364","Pacific ocean perch single_stock","Pacific ocean perch","econOpt",1,"no_CS","illegal_fishing",2,6
"365","Pacific ocean perch single_stock","Pacific ocean perch","close",1,"no_CS","illegal_fishing",2,5
"366","Pacific ocean perch single_stock","Pacific ocean perch","openA",1,"no_CS","illegal_fishing",2,NA
"367","Pacific salmons nei single_stock","Pacific salmons nei","SQ",1,"no_CS","illegal_fishing",2,50
"368","Pacific salmons nei single_stock","Pacific salmons nei","FMSY",1,"no_CS","illegal_fishing",2,50
"369","Pacific salmons nei single_stock","Pacific salmons nei","minRec",1,"no_CS","illegal_fishing",2,50
"370","Pacific salmons nei single_stock","Pacific salmons nei","econOpt",1,"no_CS","illegal_fishing",2,50
"371","Pacific salmons nei single_stock","Pacific salmons nei","close",1,"no_CS","illegal_fishing",2,2
"372","Pacific salmons nei single_stock","Pacific salmons nei","openA",1,"no_CS","illegal_fishing",2,NA
"373","Pacific saury single_stock","Pacific saury","SQ",1,"no_CS","illegal_fishing",2,NA
"374","Pacific saury single_stock","Pacific saury","FMSY",1,"no_CS","illegal_fishing",2,34
"375","Pacific saury single_stock","Pacific saury","minRec",1,"no_CS","illegal_fishing",2,16
"376","Pacific saury single_stock","Pacific saury","econOpt",1,"no_CS","illegal_fishing",2,22
"377","Pacific saury single_stock","Pacific saury","close",1,"no_CS","illegal_fishing",2,16
"378","Pacific saury single_stock","Pacific saury","openA",1,"no_CS","illegal_fishing",2,NA
"379","Pufferfishes nei ise_mikawa_bay_stock","Pufferfishes nei","SQ",1,"no_CS","illegal_fishing",2,NA
"380","Pufferfishes nei ise_mikawa_bay_stock","Pufferfishes nei","FMSY",1,"no_CS","illegal_fishing",2,15
"381","Pufferfishes nei ise_mikawa_bay_stock","Pufferfishes nei","minRec",1,"no_CS","illegal_fishing",2,5
"382","Pufferfishes nei ise_mikawa_bay_stock","Pufferfishes nei","econOpt",1,"no_CS","illegal_fishing",2,6
"383","Pufferfishes nei ise_mikawa_bay_stock","Pufferfishes nei","close",1,"no_CS","illegal_fishing",2,5
"384","Pufferfishes nei ise_mikawa_bay_stock","Pufferfishes nei","openA",1,"no_CS","illegal_fishing",2,NA
"385","Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock","Pufferfishes nei","SQ",1,"no_CS","illegal_fishing",2,NA
"386","Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock","Pufferfishes nei","FMSY",1,"no_CS","illegal_fishing",2,9
"387","Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock","Pufferfishes nei","minRec",1,"no_CS","illegal_fishing",2,4
"388","Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock","Pufferfishes nei","econOpt",1,"no_CS","illegal_fishing",2,4
"389","Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock","Pufferfishes nei","close",1,"no_CS","illegal_fishing",2,4
"390","Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock","Pufferfishes nei","openA",1,"no_CS","illegal_fishing",2,NA
"391","Queen crab okhotsk_stock","Queen crab","SQ",1,"no_CS","illegal_fishing",2,12
"392","Queen crab okhotsk_stock","Queen crab","FMSY",1,"no_CS","illegal_fishing",2,23
"393","Queen crab okhotsk_stock","Queen crab","minRec",1,"no_CS","illegal_fishing",2,8
"394","Queen crab okhotsk_stock","Queen crab","econOpt",1,"no_CS","illegal_fishing",2,8
"395","Queen crab okhotsk_stock","Queen crab","close",1,"no_CS","illegal_fishing",2,8
"396","Queen crab okhotsk_stock","Queen crab","openA",1,"no_CS","illegal_fishing",2,NA
"397","Queen crab sea_of_japan_stock","Queen crab","SQ",1,"no_CS","illegal_fishing",2,NA
"398","Queen crab sea_of_japan_stock","Queen crab","FMSY",1,"no_CS","illegal_fishing",2,25
"399","Queen crab sea_of_japan_stock","Queen crab","minRec",1,"no_CS","illegal_fishing",2,8
"400","Queen crab sea_of_japan_stock","Queen crab","econOpt",1,"no_CS","illegal_fishing",2,9
"401","Queen crab sea_of_japan_stock","Queen crab","close",1,"no_CS","illegal_fishing",2,8
"402","Queen crab sea_of_japan_stock","Queen crab","openA",1,"no_CS","illegal_fishing",2,NA
"403","Rays and skates nei single_stock","Rays and skates nei","SQ",1,"no_CS","illegal_fishing",2,50
"404","Rays and skates nei single_stock","Rays and skates nei","FMSY",1,"no_CS","illegal_fishing",2,50
"405","Rays and skates nei single_stock","Rays and skates nei","minRec",1,"no_CS","illegal_fishing",2,50
"406","Rays and skates nei single_stock","Rays and skates nei","econOpt",1,"no_CS","illegal_fishing",2,2
"407","Rays and skates nei single_stock","Rays and skates nei","close",1,"no_CS","illegal_fishing",2,2
"408","Rays and skates nei single_stock","Rays and skates nei","openA",1,"no_CS","illegal_fishing",2,NA
"409","Red snow crab single_stock","Red snow crab","SQ",1,"no_CS","illegal_fishing",2,NA
"410","Red snow crab single_stock","Red snow crab","FMSY",1,"no_CS","illegal_fishing",2,50
"411","Red snow crab single_stock","Red snow crab","minRec",1,"no_CS","illegal_fishing",2,50
"412","Red snow crab single_stock","Red snow crab","econOpt",1,"no_CS","illegal_fishing",2,2
"413","Red snow crab single_stock","Red snow crab","close",1,"no_CS","illegal_fishing",2,2
"414","Red snow crab single_stock","Red snow crab","openA",1,"no_CS","illegal_fishing",2,NA
"415","Red-eye round herring pacific_stock","Red-eye round herring","SQ",1,"no_CS","illegal_fishing",2,50
"416","Red-eye round herring pacific_stock","Red-eye round herring","FMSY",1,"no_CS","illegal_fishing",2,50
"417","Red-eye round herring pacific_stock","Red-eye round herring","minRec",1,"no_CS","illegal_fishing",2,50
"418","Red-eye round herring pacific_stock","Red-eye round herring","econOpt",1,"no_CS","illegal_fishing",2,50
"419","Red-eye round herring pacific_stock","Red-eye round herring","close",1,"no_CS","illegal_fishing",2,2
"420","Red-eye round herring pacific_stock","Red-eye round herring","openA",1,"no_CS","illegal_fishing",2,NA
"421","Red-eye round herring tsushima_current_stock","Red-eye round herring","SQ",1,"no_CS","illegal_fishing",2,NA
"422","Red-eye round herring tsushima_current_stock","Red-eye round herring","FMSY",1,"no_CS","illegal_fishing",2,50
"423","Red-eye round herring tsushima_current_stock","Red-eye round herring","minRec",1,"no_CS","illegal_fishing",2,50
"424","Red-eye round herring tsushima_current_stock","Red-eye round herring","econOpt",1,"no_CS","illegal_fishing",2,2
"425","Red-eye round herring tsushima_current_stock","Red-eye round herring","close",1,"no_CS","illegal_fishing",2,2
"426","Red-eye round herring tsushima_current_stock","Red-eye round herring","openA",1,"no_CS","illegal_fishing",2,NA
"427","Righteye flounders nei hokkaido_north_stock","Righteye flounders nei","SQ",1,"no_CS","illegal_fishing",2,NA
"428","Righteye flounders nei hokkaido_north_stock","Righteye flounders nei","FMSY",1,"no_CS","illegal_fishing",2,39
"429","Righteye flounders nei hokkaido_north_stock","Righteye flounders nei","minRec",1,"no_CS","illegal_fishing",2,13
"430","Righteye flounders nei hokkaido_north_stock","Righteye flounders nei","econOpt",1,"no_CS","illegal_fishing",2,14
"431","Righteye flounders nei hokkaido_north_stock","Righteye flounders nei","close",1,"no_CS","illegal_fishing",2,13
"432","Righteye flounders nei hokkaido_north_stock","Righteye flounders nei","openA",1,"no_CS","illegal_fishing",2,NA
"433","Righteye flounders nei pacific_north","Righteye flounders nei","SQ",1,"no_CS","illegal_fishing",2,21
"434","Righteye flounders nei pacific_north","Righteye flounders nei","FMSY",1,"no_CS","illegal_fishing",2,48
"435","Righteye flounders nei pacific_north","Righteye flounders nei","minRec",1,"no_CS","illegal_fishing",2,16
"436","Righteye flounders nei pacific_north","Righteye flounders nei","econOpt",1,"no_CS","illegal_fishing",2,18
"437","Righteye flounders nei pacific_north","Righteye flounders nei","close",1,"no_CS","illegal_fishing",2,16
"438","Righteye flounders nei pacific_north","Righteye flounders nei","openA",1,"no_CS","illegal_fishing",2,27
"439","Righteye flounders nei sea_of_japan_stock","Righteye flounders nei","SQ",1,"no_CS","illegal_fishing",2,39
"440","Righteye flounders nei sea_of_japan_stock","Righteye flounders nei","FMSY",1,"no_CS","illegal_fishing",2,NA
"441","Righteye flounders nei sea_of_japan_stock","Righteye flounders nei","minRec",1,"no_CS","illegal_fishing",2,18
"442","Righteye flounders nei sea_of_japan_stock","Righteye flounders nei","econOpt",1,"no_CS","illegal_fishing",2,20
"443","Righteye flounders nei sea_of_japan_stock","Righteye flounders nei","close",1,"no_CS","illegal_fishing",2,18
"444","Righteye flounders nei sea_of_japan_stock","Righteye flounders nei","openA",1,"no_CS","illegal_fishing",2,NA
"445","Rudderfish single_stock","Rudderfish","SQ",1,"no_CS","illegal_fishing",2,NA
"446","Rudderfish single_stock","Rudderfish","FMSY",1,"no_CS","illegal_fishing",2,2
"447","Rudderfish single_stock","Rudderfish","minRec",1,"no_CS","illegal_fishing",2,2
"448","Rudderfish single_stock","Rudderfish","econOpt",1,"no_CS","illegal_fishing",2,2
"449","Rudderfish single_stock","Rudderfish","close",1,"no_CS","illegal_fishing",2,2
"450","Rudderfish single_stock","Rudderfish","openA",1,"no_CS","illegal_fishing",2,NA
"451","Sandlances nei ise_mikawa_bay_stock","Sandlances nei","SQ",1,"no_CS","illegal_fishing",2,34
"452","Sandlances nei ise_mikawa_bay_stock","Sandlances nei","FMSY",1,"no_CS","illegal_fishing",2,30
"453","Sandlances nei ise_mikawa_bay_stock","Sandlances nei","minRec",1,"no_CS","illegal_fishing",2,10
"454","Sandlances nei ise_mikawa_bay_stock","Sandlances nei","econOpt",1,"no_CS","illegal_fishing",2,11
"455","Sandlances nei ise_mikawa_bay_stock","Sandlances nei","close",1,"no_CS","illegal_fishing",2,10
"456","Sandlances nei ise_mikawa_bay_stock","Sandlances nei","openA",1,"no_CS","illegal_fishing",2,NA
"457","Sandlances nei sea_of_japan_stock","Sandlances nei","SQ",1,"no_CS","illegal_fishing",2,18
"458","Sandlances nei sea_of_japan_stock","Sandlances nei","FMSY",1,"no_CS","illegal_fishing",2,50
"459","Sandlances nei sea_of_japan_stock","Sandlances nei","minRec",1,"no_CS","illegal_fishing",2,18
"460","Sandlances nei sea_of_japan_stock","Sandlances nei","econOpt",1,"no_CS","illegal_fishing",2,19
"461","Sandlances nei sea_of_japan_stock","Sandlances nei","close",1,"no_CS","illegal_fishing",2,18
"462","Sandlances nei sea_of_japan_stock","Sandlances nei","openA",1,"no_CS","illegal_fishing",2,18
"463","Sandlances nei sendai_bay_stock","Sandlances nei","SQ",1,"no_CS","illegal_fishing",2,22
"464","Sandlances nei sendai_bay_stock","Sandlances nei","FMSY",1,"no_CS","illegal_fishing",2,41
"465","Sandlances nei sendai_bay_stock","Sandlances nei","minRec",1,"no_CS","illegal_fishing",2,14
"466","Sandlances nei sendai_bay_stock","Sandlances nei","econOpt",1,"no_CS","illegal_fishing",2,15
"467","Sandlances nei sendai_bay_stock","Sandlances nei","close",1,"no_CS","illegal_fishing",2,14
"468","Sandlances nei sendai_bay_stock","Sandlances nei","openA",1,"no_CS","illegal_fishing",2,NA
"469","Sandlances nei seto_inland_sea_east_stock","Sandlances nei","SQ",1,"no_CS","illegal_fishing",2,NA
"470","Sandlances nei seto_inland_sea_east_stock","Sandlances nei","FMSY",1,"no_CS","illegal_fishing",2,36
"471","Sandlances nei seto_inland_sea_east_stock","Sandlances nei","minRec",1,"no_CS","illegal_fishing",2,12
"472","Sandlances nei seto_inland_sea_east_stock","Sandlances nei","econOpt",1,"no_CS","illegal_fishing",2,13
"473","Sandlances nei seto_inland_sea_east_stock","Sandlances nei","close",1,"no_CS","illegal_fishing",2,12
"474","Sandlances nei seto_inland_sea_east_stock","Sandlances nei","openA",1,"no_CS","illegal_fishing",2,NA
"475","Sandlances nei soya_strait","Sandlances nei","SQ",1,"no_CS","illegal_fishing",2,23
"476","Sandlances nei soya_strait","Sandlances nei","FMSY",1,"no_CS","illegal_fishing",2,44
"477","Sandlances nei soya_strait","Sandlances nei","minRec",1,"no_CS","illegal_fishing",2,15
"478","Sandlances nei soya_strait","Sandlances nei","econOpt",1,"no_CS","illegal_fishing",2,17
"479","Sandlances nei soya_strait","Sandlances nei","close",1,"no_CS","illegal_fishing",2,15
"480","Sandlances nei soya_strait","Sandlances nei","openA",1,"no_CS","illegal_fishing",2,NA
"481","Sea cucumbers nei single_stock","Sea cucumbers nei","SQ",1,"no_CS","illegal_fishing",2,50
"482","Sea cucumbers nei single_stock","Sea cucumbers nei","FMSY",1,"no_CS","illegal_fishing",2,50
"483","Sea cucumbers nei single_stock","Sea cucumbers nei","minRec",1,"no_CS","illegal_fishing",2,50
"484","Sea cucumbers nei single_stock","Sea cucumbers nei","econOpt",1,"no_CS","illegal_fishing",2,50
"485","Sea cucumbers nei single_stock","Sea cucumbers nei","close",1,"no_CS","illegal_fishing",2,2
"486","Sea cucumbers nei single_stock","Sea cucumbers nei","openA",1,"no_CS","illegal_fishing",2,NA
"487","Sea urchins nei single_stock","Sea urchins nei","SQ",1,"no_CS","illegal_fishing",2,1
"488","Sea urchins nei single_stock","Sea urchins nei","FMSY",1,"no_CS","illegal_fishing",2,50
"489","Sea urchins nei single_stock","Sea urchins nei","minRec",1,"no_CS","illegal_fishing",2,50
"490","Sea urchins nei single_stock","Sea urchins nei","econOpt",1,"no_CS","illegal_fishing",2,50
"491","Sea urchins nei single_stock","Sea urchins nei","close",1,"no_CS","illegal_fishing",2,1
"492","Sea urchins nei single_stock","Sea urchins nei","openA",1,"no_CS","illegal_fishing",2,NA
"493","Skipjack tuna single_stock","Skipjack tuna","SQ",1,"no_CS","illegal_fishing",2,NA
"494","Skipjack tuna single_stock","Skipjack tuna","FMSY",1,"no_CS","illegal_fishing",2,3
"495","Skipjack tuna single_stock","Skipjack tuna","minRec",1,"no_CS","illegal_fishing",2,3
"496","Skipjack tuna single_stock","Skipjack tuna","econOpt",1,"no_CS","illegal_fishing",2,NA
"497","Skipjack tuna single_stock","Skipjack tuna","close",1,"no_CS","illegal_fishing",2,3
"498","Skipjack tuna single_stock","Skipjack tuna","openA",1,"no_CS","illegal_fishing",2,NA
"499","Smelts nei pacific_stock","Smelts nei","SQ",1,"no_CS","illegal_fishing",2,1
"500","Smelts nei pacific_stock","Smelts nei","FMSY",1,"no_CS","illegal_fishing",2,1
"501","Smelts nei pacific_stock","Smelts nei","minRec",1,"no_CS","illegal_fishing",2,1
"502","Smelts nei pacific_stock","Smelts nei","econOpt",1,"no_CS","illegal_fishing",2,1
"503","Smelts nei pacific_stock","Smelts nei","close",1,"no_CS","illegal_fishing",2,1
"504","Smelts nei pacific_stock","Smelts nei","openA",1,"no_CS","illegal_fishing",2,NA
"505","Smelts nei sea_of_japan_stock","Smelts nei","SQ",1,"no_CS","illegal_fishing",2,5
"506","Smelts nei sea_of_japan_stock","Smelts nei","FMSY",1,"no_CS","illegal_fishing",2,6
"507","Smelts nei sea_of_japan_stock","Smelts nei","minRec",1,"no_CS","illegal_fishing",2,3
"508","Smelts nei sea_of_japan_stock","Smelts nei","econOpt",1,"no_CS","illegal_fishing",2,3
"509","Smelts nei sea_of_japan_stock","Smelts nei","close",1,"no_CS","illegal_fishing",2,3
"510","Smelts nei sea_of_japan_stock","Smelts nei","openA",1,"no_CS","illegal_fishing",2,NA
"511","Southern bluefin tuna single_stock","Southern bluefin tuna","SQ",1,"no_CS","illegal_fishing",2,NA
"512","Southern bluefin tuna single_stock","Southern bluefin tuna","FMSY",1,"no_CS","illegal_fishing",2,NA
"513","Southern bluefin tuna single_stock","Southern bluefin tuna","minRec",1,"no_CS","illegal_fishing",2,NA
"514","Southern bluefin tuna single_stock","Southern bluefin tuna","econOpt",1,"no_CS","illegal_fishing",2,NA
"515","Southern bluefin tuna single_stock","Southern bluefin tuna","close",1,"no_CS","illegal_fishing",2,NA
"516","Southern bluefin tuna single_stock","Southern bluefin tuna","openA",1,"no_CS","illegal_fishing",2,NA
"517","Striped marlin single_stock","Striped marlin","SQ",1,"no_CS","illegal_fishing",2,49
"518","Striped marlin single_stock","Striped marlin","FMSY",1,"no_CS","illegal_fishing",2,46
"519","Striped marlin single_stock","Striped marlin","minRec",1,"no_CS","illegal_fishing",2,21
"520","Striped marlin single_stock","Striped marlin","econOpt",1,"no_CS","illegal_fishing",2,29
"521","Striped marlin single_stock","Striped marlin","close",1,"no_CS","illegal_fishing",2,21
"522","Striped marlin single_stock","Striped marlin","openA",1,"no_CS","illegal_fishing",2,NA
