"","fishery","species","management","MC","catchShare","illegalFishing","implementYear","recTime"
"259","Dolphinfishes nei single_stock","Dolphinfishes nei","SQ",1,"CS","illegal_fishing",2,NA
"260","Dolphinfishes nei single_stock","Dolphinfishes nei","FMSY",1,"CS","illegal_fishing",2,42
"261","Dolphinfishes nei single_stock","Dolphinfishes nei","minRec",1,"CS","illegal_fishing",2,14
"262","Dolphinfishes nei single_stock","Dolphinfishes nei","econOpt",1,"CS","illegal_fishing",2,16
"263","Dolphinfishes nei single_stock","Dolphinfishes nei","close",1,"CS","illegal_fishing",2,14
"264","Dolphinfishes nei single_stock","Dolphinfishes nei","openA",1,"CS","illegal_fishing",2,NA
"265","Dotted gizzard shad single_stock","Dotted gizzard shad","SQ",1,"no_CS","illegal_fishing",2,1
"266","Dotted gizzard shad single_stock","Dotted gizzard shad","FMSY",1,"no_CS","illegal_fishing",2,50
"267","Dotted gizzard shad single_stock","Dotted gizzard shad","minRec",1,"no_CS","illegal_fishing",2,50
"268","Dotted gizzard shad single_stock","Dotted gizzard shad","econOpt",1,"no_CS","illegal_fishing",2,50
"269","Dotted gizzard shad single_stock","Dotted gizzard shad","close",1,"no_CS","illegal_fishing",2,1
"270","Dotted gizzard shad single_stock","Dotted gizzard shad","openA",1,"no_CS","illegal_fishing",2,NA
"271","Dotted gizzard shad single_stock","Dotted gizzard shad","SQ",1,"CS","illegal_fishing",2,1
"272","Dotted gizzard shad single_stock","Dotted gizzard shad","FMSY",1,"CS","illegal_fishing",2,50
"273","Dotted gizzard shad single_stock","Dotted gizzard shad","minRec",1,"CS","illegal_fishing",2,50
"274","Dotted gizzard shad single_stock","Dotted gizzard shad","econOpt",1,"CS","illegal_fishing",2,50
"275","Dotted gizzard shad single_stock","Dotted gizzard shad","close",1,"CS","illegal_fishing",2,1
"276","Dotted gizzard shad single_stock","Dotted gizzard shad","openA",1,"CS","illegal_fishing",2,NA
"277","Flyingfishes nei single_stock","Flyingfishes nei","SQ",1,"no_CS","illegal_fishing",2,NA
"278","Flyingfishes nei single_stock","Flyingfishes nei","FMSY",1,"no_CS","illegal_fishing",2,31
"279","Flyingfishes nei single_stock","Flyingfishes nei","minRec",1,"no_CS","illegal_fishing",2,11
"280","Flyingfishes nei single_stock","Flyingfishes nei","econOpt",1,"no_CS","illegal_fishing",2,12
"281","Flyingfishes nei single_stock","Flyingfishes nei","close",1,"no_CS","illegal_fishing",2,11
"282","Flyingfishes nei single_stock","Flyingfishes nei","openA",1,"no_CS","illegal_fishing",2,NA
"283","Flyingfishes nei single_stock","Flyingfishes nei","SQ",1,"CS","illegal_fishing",2,NA
"284","Flyingfishes nei single_stock","Flyingfishes nei","FMSY",1,"CS","illegal_fishing",2,31
"285","Flyingfishes nei single_stock","Flyingfishes nei","minRec",1,"CS","illegal_fishing",2,11
"286","Flyingfishes nei single_stock","Flyingfishes nei","econOpt",1,"CS","illegal_fishing",2,12
"287","Flyingfishes nei single_stock","Flyingfishes nei","close",1,"CS","illegal_fishing",2,11
"288","Flyingfishes nei single_stock","Flyingfishes nei","openA",1,"CS","illegal_fishing",2,NA
"289","Frigate and bullet tunas single_stock","Frigate and bullet tunas","SQ",1,"no_CS","illegal_fishing",2,1
"290","Frigate and bullet tunas single_stock","Frigate and bullet tunas","FMSY",1,"no_CS","illegal_fishing",2,1
"291","Frigate and bullet tunas single_stock","Frigate and bullet tunas","minRec",1,"no_CS","illegal_fishing",2,1
"292","Frigate and bullet tunas single_stock","Frigate and bullet tunas","econOpt",1,"no_CS","illegal_fishing",2,1
"293","Frigate and bullet tunas single_stock","Frigate and bullet tunas","close",1,"no_CS","illegal_fishing",2,1
"294","Frigate and bullet tunas single_stock","Frigate and bullet tunas","openA",1,"no_CS","illegal_fishing",2,NA
"295","Frigate and bullet tunas single_stock","Frigate and bullet tunas","SQ",1,"CS","illegal_fishing",2,1
"296","Frigate and bullet tunas single_stock","Frigate and bullet tunas","FMSY",1,"CS","illegal_fishing",2,1
"297","Frigate and bullet tunas single_stock","Frigate and bullet tunas","minRec",1,"CS","illegal_fishing",2,1
"298","Frigate and bullet tunas single_stock","Frigate and bullet tunas","econOpt",1,"CS","illegal_fishing",2,1
"299","Frigate and bullet tunas single_stock","Frigate and bullet tunas","close",1,"CS","illegal_fishing",2,1
"300","Frigate and bullet tunas single_stock","Frigate and bullet tunas","openA",1,"CS","illegal_fishing",2,NA
"301","Japanese amberjack single_stock","Japanese amberjack","SQ",1,"no_CS","illegal_fishing",2,NA
"302","Japanese amberjack single_stock","Japanese amberjack","FMSY",1,"no_CS","illegal_fishing",2,2
"303","Japanese amberjack single_stock","Japanese amberjack","minRec",1,"no_CS","illegal_fishing",2,2
"304","Japanese amberjack single_stock","Japanese amberjack","econOpt",1,"no_CS","illegal_fishing",2,2
"305","Japanese amberjack single_stock","Japanese amberjack","close",1,"no_CS","illegal_fishing",2,2
"306","Japanese amberjack single_stock","Japanese amberjack","openA",1,"no_CS","illegal_fishing",2,NA
"307","Japanese amberjack single_stock","Japanese amberjack","SQ",1,"CS","illegal_fishing",2,NA
"308","Japanese amberjack single_stock","Japanese amberjack","FMSY",1,"CS","illegal_fishing",2,2
"309","Japanese amberjack single_stock","Japanese amberjack","minRec",1,"CS","illegal_fishing",2,2
"310","Japanese amberjack single_stock","Japanese amberjack","econOpt",1,"CS","illegal_fishing",2,2
"311","Japanese amberjack single_stock","Japanese amberjack","close",1,"CS","illegal_fishing",2,2
"312","Japanese amberjack single_stock","Japanese amberjack","openA",1,"CS","illegal_fishing",2,NA
"313","Japanese anchovy pacific_stock","Japanese anchovy","SQ",1,"no_CS","illegal_fishing",2,16
"314","Japanese anchovy pacific_stock","Japanese anchovy","FMSY",1,"no_CS","illegal_fishing",2,19
"315","Japanese anchovy pacific_stock","Japanese anchovy","minRec",1,"no_CS","illegal_fishing",2,6
"316","Japanese anchovy pacific_stock","Japanese anchovy","econOpt",1,"no_CS","illegal_fishing",2,7
"317","Japanese anchovy pacific_stock","Japanese anchovy","close",1,"no_CS","illegal_fishing",2,6
"318","Japanese anchovy pacific_stock","Japanese anchovy","openA",1,"no_CS","illegal_fishing",2,NA
"319","Japanese anchovy pacific_stock","Japanese anchovy","SQ",1,"CS","illegal_fishing",2,16
"320","Japanese anchovy pacific_stock","Japanese anchovy","FMSY",1,"CS","illegal_fishing",2,19
"321","Japanese anchovy pacific_stock","Japanese anchovy","minRec",1,"CS","illegal_fishing",2,6
"322","Japanese anchovy pacific_stock","Japanese anchovy","econOpt",1,"CS","illegal_fishing",2,7
"323","Japanese anchovy pacific_stock","Japanese anchovy","close",1,"CS","illegal_fishing",2,6
"324","Japanese anchovy pacific_stock","Japanese anchovy","openA",1,"CS","illegal_fishing",2,NA
"325","Japanese anchovy seto_inland_sea_stock","Japanese anchovy","SQ",1,"no_CS","illegal_fishing",2,NA
"326","Japanese anchovy seto_inland_sea_stock","Japanese anchovy","FMSY",1,"no_CS","illegal_fishing",2,48
"327","Japanese anchovy seto_inland_sea_stock","Japanese anchovy","minRec",1,"no_CS","illegal_fishing",2,17
"328","Japanese anchovy seto_inland_sea_stock","Japanese anchovy","econOpt",1,"no_CS","illegal_fishing",2,18
"329","Japanese anchovy seto_inland_sea_stock","Japanese anchovy","close",1,"no_CS","illegal_fishing",2,17
"330","Japanese anchovy seto_inland_sea_stock","Japanese anchovy","openA",1,"no_CS","illegal_fishing",2,NA
"331","Japanese anchovy seto_inland_sea_stock","Japanese anchovy","SQ",1,"CS","illegal_fishing",2,NA
"332","Japanese anchovy seto_inland_sea_stock","Japanese anchovy","FMSY",1,"CS","illegal_fishing",2,48
"333","Japanese anchovy seto_inland_sea_stock","Japanese anchovy","minRec",1,"CS","illegal_fishing",2,17
"334","Japanese anchovy seto_inland_sea_stock","Japanese anchovy","econOpt",1,"CS","illegal_fishing",2,18
"335","Japanese anchovy seto_inland_sea_stock","Japanese anchovy","close",1,"CS","illegal_fishing",2,17
"336","Japanese anchovy seto_inland_sea_stock","Japanese anchovy","openA",1,"CS","illegal_fishing",2,NA
"337","Japanese anchovy tsushima_current_stock","Japanese anchovy","SQ",1,"no_CS","illegal_fishing",2,NA
"338","Japanese anchovy tsushima_current_stock","Japanese anchovy","FMSY",1,"no_CS","illegal_fishing",2,48
"339","Japanese anchovy tsushima_current_stock","Japanese anchovy","minRec",1,"no_CS","illegal_fishing",2,18
"340","Japanese anchovy tsushima_current_stock","Japanese anchovy","econOpt",1,"no_CS","illegal_fishing",2,19
"341","Japanese anchovy tsushima_current_stock","Japanese anchovy","close",1,"no_CS","illegal_fishing",2,18
"342","Japanese anchovy tsushima_current_stock","Japanese anchovy","openA",1,"no_CS","illegal_fishing",2,NA
"343","Japanese anchovy tsushima_current_stock","Japanese anchovy","SQ",1,"CS","illegal_fishing",2,NA
"344","Japanese anchovy tsushima_current_stock","Japanese anchovy","FMSY",1,"CS","illegal_fishing",2,48
"345","Japanese anchovy tsushima_current_stock","Japanese anchovy","minRec",1,"CS","illegal_fishing",2,18
"346","Japanese anchovy tsushima_current_stock","Japanese anchovy","econOpt",1,"CS","illegal_fishing",2,19
"347","Japanese anchovy tsushima_current_stock","Japanese anchovy","close",1,"CS","illegal_fishing",2,18
"348","Japanese anchovy tsushima_current_stock","Japanese anchovy","openA",1,"CS","illegal_fishing",2,NA
"349","Japanese carpet shell single_stock","Japanese carpet shell","SQ",1,"no_CS","illegal_fishing",2,1
"350","Japanese carpet shell single_stock","Japanese carpet shell","FMSY",1,"no_CS","illegal_fishing",2,50
"351","Japanese carpet shell single_stock","Japanese carpet shell","minRec",1,"no_CS","illegal_fishing",2,50
"352","Japanese carpet shell single_stock","Japanese carpet shell","econOpt",1,"no_CS","illegal_fishing",2,1
"353","Japanese carpet shell single_stock","Japanese carpet shell","close",1,"no_CS","illegal_fishing",2,1
"354","Japanese carpet shell single_stock","Japanese carpet shell","openA",1,"no_CS","illegal_fishing",2,NA
"355","Japanese carpet shell single_stock","Japanese carpet shell","SQ",1,"CS","illegal_fishing",2,1
"356","Japanese carpet shell single_stock","Japanese carpet shell","FMSY",1,"CS","illegal_fishing",2,50
"357","Japanese carpet shell single_stock","Japanese carpet shell","minRec",1,"CS","illegal_fishing",2,50
"358","Japanese carpet shell single_stock","Japanese carpet shell","econOpt",1,"CS","illegal_fishing",2,1
"359","Japanese carpet shell single_stock","Japanese carpet shell","close",1,"CS","illegal_fishing",2,1
"360","Japanese carpet shell single_stock","Japanese carpet shell","openA",1,"CS","illegal_fishing",2,NA
"361","Japanese flying squid winter_stock","Japanese flying squid","SQ",1,"no_CS","illegal_fishing",2,1
"362","Japanese flying squid winter_stock","Japanese flying squid","FMSY",1,"no_CS","illegal_fishing",2,50
"363","Japanese flying squid winter_stock","Japanese flying squid","minRec",1,"no_CS","illegal_fishing",2,50
"364","Japanese flying squid winter_stock","Japanese flying squid","econOpt",1,"no_CS","illegal_fishing",2,50
"365","Japanese flying squid winter_stock","Japanese flying squid","close",1,"no_CS","illegal_fishing",2,1
"366","Japanese flying squid winter_stock","Japanese flying squid","openA",1,"no_CS","illegal_fishing",2,NA
"367","Japanese flying squid winter_stock","Japanese flying squid","SQ",1,"CS","illegal_fishing",2,1
"368","Japanese flying squid winter_stock","Japanese flying squid","FMSY",1,"CS","illegal_fishing",2,50
"369","Japanese flying squid winter_stock","Japanese flying squid","minRec",1,"CS","illegal_fishing",2,50
"370","Japanese flying squid winter_stock","Japanese flying squid","econOpt",1,"CS","illegal_fishing",2,50
"371","Japanese flying squid winter_stock","Japanese flying squid","close",1,"CS","illegal_fishing",2,1
"372","Japanese flying squid winter_stock","Japanese flying squid","openA",1,"CS","illegal_fishing",2,NA
"373","Japanese hard clam single_stock","Japanese hard clam","SQ",1,"no_CS","illegal_fishing",2,1
"374","Japanese hard clam single_stock","Japanese hard clam","FMSY",1,"no_CS","illegal_fishing",2,1
"375","Japanese hard clam single_stock","Japanese hard clam","minRec",1,"no_CS","illegal_fishing",2,1
"376","Japanese hard clam single_stock","Japanese hard clam","econOpt",1,"no_CS","illegal_fishing",2,1
"377","Japanese hard clam single_stock","Japanese hard clam","close",1,"no_CS","illegal_fishing",2,1
"378","Japanese hard clam single_stock","Japanese hard clam","openA",1,"no_CS","illegal_fishing",2,NA
"379","Japanese hard clam single_stock","Japanese hard clam","SQ",1,"CS","illegal_fishing",2,1
"380","Japanese hard clam single_stock","Japanese hard clam","FMSY",1,"CS","illegal_fishing",2,1
"381","Japanese hard clam single_stock","Japanese hard clam","minRec",1,"CS","illegal_fishing",2,1
"382","Japanese hard clam single_stock","Japanese hard clam","econOpt",1,"CS","illegal_fishing",2,1
"383","Japanese hard clam single_stock","Japanese hard clam","close",1,"CS","illegal_fishing",2,1
"384","Japanese hard clam single_stock","Japanese hard clam","openA",1,"CS","illegal_fishing",2,NA
"385","Japanese jack mackerel pacific_stock","Japanese jack mackerel","SQ",1,"no_CS","illegal_fishing",2,NA
"386","Japanese jack mackerel pacific_stock","Japanese jack mackerel","FMSY",1,"no_CS","illegal_fishing",2,34
"387","Japanese jack mackerel pacific_stock","Japanese jack mackerel","minRec",1,"no_CS","illegal_fishing",2,12
"388","Japanese jack mackerel pacific_stock","Japanese jack mackerel","econOpt",1,"no_CS","illegal_fishing",2,13
"389","Japanese jack mackerel pacific_stock","Japanese jack mackerel","close",1,"no_CS","illegal_fishing",2,12
"390","Japanese jack mackerel pacific_stock","Japanese jack mackerel","openA",1,"no_CS","illegal_fishing",2,NA
"391","Japanese jack mackerel pacific_stock","Japanese jack mackerel","SQ",1,"CS","illegal_fishing",2,NA
"392","Japanese jack mackerel pacific_stock","Japanese jack mackerel","FMSY",1,"CS","illegal_fishing",2,34
"393","Japanese jack mackerel pacific_stock","Japanese jack mackerel","minRec",1,"CS","illegal_fishing",2,12
"394","Japanese jack mackerel pacific_stock","Japanese jack mackerel","econOpt",1,"CS","illegal_fishing",2,13
"395","Japanese jack mackerel pacific_stock","Japanese jack mackerel","close",1,"CS","illegal_fishing",2,12
"396","Japanese jack mackerel pacific_stock","Japanese jack mackerel","openA",1,"CS","illegal_fishing",2,NA
"397","Japanese jack mackerel tsushima_current_stock","Japanese jack mackerel","SQ",1,"no_CS","illegal_fishing",2,NA
"398","Japanese jack mackerel tsushima_current_stock","Japanese jack mackerel","FMSY",1,"no_CS","illegal_fishing",2,44
"399","Japanese jack mackerel tsushima_current_stock","Japanese jack mackerel","minRec",1,"no_CS","illegal_fishing",2,16
"400","Japanese jack mackerel tsushima_current_stock","Japanese jack mackerel","econOpt",1,"no_CS","illegal_fishing",2,17
"401","Japanese jack mackerel tsushima_current_stock","Japanese jack mackerel","close",1,"no_CS","illegal_fishing",2,16
"402","Japanese jack mackerel tsushima_current_stock","Japanese jack mackerel","openA",1,"no_CS","illegal_fishing",2,NA
"403","Japanese jack mackerel tsushima_current_stock","Japanese jack mackerel","SQ",1,"CS","illegal_fishing",2,NA
"404","Japanese jack mackerel tsushima_current_stock","Japanese jack mackerel","FMSY",1,"CS","illegal_fishing",2,44
"405","Japanese jack mackerel tsushima_current_stock","Japanese jack mackerel","minRec",1,"CS","illegal_fishing",2,16
"406","Japanese jack mackerel tsushima_current_stock","Japanese jack mackerel","econOpt",1,"CS","illegal_fishing",2,17
"407","Japanese jack mackerel tsushima_current_stock","Japanese jack mackerel","close",1,"CS","illegal_fishing",2,16
"408","Japanese jack mackerel tsushima_current_stock","Japanese jack mackerel","openA",1,"CS","illegal_fishing",2,NA
"409","Japanese pilchard pacific_stock","Japanese pilchard","SQ",1,"no_CS","illegal_fishing",2,27
"410","Japanese pilchard pacific_stock","Japanese pilchard","FMSY",1,"no_CS","illegal_fishing",2,36
"411","Japanese pilchard pacific_stock","Japanese pilchard","minRec",1,"no_CS","illegal_fishing",2,12
"412","Japanese pilchard pacific_stock","Japanese pilchard","econOpt",1,"no_CS","illegal_fishing",2,13
"413","Japanese pilchard pacific_stock","Japanese pilchard","close",1,"no_CS","illegal_fishing",2,12
"414","Japanese pilchard pacific_stock","Japanese pilchard","openA",1,"no_CS","illegal_fishing",2,NA
"415","Japanese pilchard pacific_stock","Japanese pilchard","SQ",1,"CS","illegal_fishing",2,27
"416","Japanese pilchard pacific_stock","Japanese pilchard","FMSY",1,"CS","illegal_fishing",2,36
"417","Japanese pilchard pacific_stock","Japanese pilchard","minRec",1,"CS","illegal_fishing",2,12
"418","Japanese pilchard pacific_stock","Japanese pilchard","econOpt",1,"CS","illegal_fishing",2,13
"419","Japanese pilchard pacific_stock","Japanese pilchard","close",1,"CS","illegal_fishing",2,12
"420","Japanese pilchard pacific_stock","Japanese pilchard","openA",1,"CS","illegal_fishing",2,NA
"421","Japanese pilchard tsushima_current_stock","Japanese pilchard","SQ",1,"no_CS","illegal_fishing",2,15
"422","Japanese pilchard tsushima_current_stock","Japanese pilchard","FMSY",1,"no_CS","illegal_fishing",2,33
"423","Japanese pilchard tsushima_current_stock","Japanese pilchard","minRec",1,"no_CS","illegal_fishing",2,11
"424","Japanese pilchard tsushima_current_stock","Japanese pilchard","econOpt",1,"no_CS","illegal_fishing",2,12
"425","Japanese pilchard tsushima_current_stock","Japanese pilchard","close",1,"no_CS","illegal_fishing",2,11
"426","Japanese pilchard tsushima_current_stock","Japanese pilchard","openA",1,"no_CS","illegal_fishing",2,NA
"427","Japanese pilchard tsushima_current_stock","Japanese pilchard","SQ",1,"CS","illegal_fishing",2,15
"428","Japanese pilchard tsushima_current_stock","Japanese pilchard","FMSY",1,"CS","illegal_fishing",2,33
"429","Japanese pilchard tsushima_current_stock","Japanese pilchard","minRec",1,"CS","illegal_fishing",2,11
"430","Japanese pilchard tsushima_current_stock","Japanese pilchard","econOpt",1,"CS","illegal_fishing",2,12
"431","Japanese pilchard tsushima_current_stock","Japanese pilchard","close",1,"CS","illegal_fishing",2,11
"432","Japanese pilchard tsushima_current_stock","Japanese pilchard","openA",1,"CS","illegal_fishing",2,NA
"433","Japanese sandfish hokkaido","Japanese sandfish","SQ",1,"no_CS","illegal_fishing",2,3
"434","Japanese sandfish hokkaido","Japanese sandfish","FMSY",1,"no_CS","illegal_fishing",2,4
"435","Japanese sandfish hokkaido","Japanese sandfish","minRec",1,"no_CS","illegal_fishing",2,3
"436","Japanese sandfish hokkaido","Japanese sandfish","econOpt",1,"no_CS","illegal_fishing",2,3
"437","Japanese sandfish hokkaido","Japanese sandfish","close",1,"no_CS","illegal_fishing",2,3
"438","Japanese sandfish hokkaido","Japanese sandfish","openA",1,"no_CS","illegal_fishing",2,NA
"439","Japanese sandfish hokkaido","Japanese sandfish","SQ",1,"CS","illegal_fishing",2,3
"440","Japanese sandfish hokkaido","Japanese sandfish","FMSY",1,"CS","illegal_fishing",2,4
"441","Japanese sandfish hokkaido","Japanese sandfish","minRec",1,"CS","illegal_fishing",2,3
"442","Japanese sandfish hokkaido","Japanese sandfish","econOpt",1,"CS","illegal_fishing",2,3
"443","Japanese sandfish hokkaido","Japanese sandfish","close",1,"CS","illegal_fishing",2,3
"444","Japanese sandfish hokkaido","Japanese sandfish","openA",1,"CS","illegal_fishing",2,NA
"445","Japanese sandfish sea_of_japan_north_stock","Japanese sandfish","SQ",1,"no_CS","illegal_fishing",2,NA
"446","Japanese sandfish sea_of_japan_north_stock","Japanese sandfish","FMSY",1,"no_CS","illegal_fishing",2,8
"447","Japanese sandfish sea_of_japan_north_stock","Japanese sandfish","minRec",1,"no_CS","illegal_fishing",2,4
"448","Japanese sandfish sea_of_japan_north_stock","Japanese sandfish","econOpt",1,"no_CS","illegal_fishing",2,4
"449","Japanese sandfish sea_of_japan_north_stock","Japanese sandfish","close",1,"no_CS","illegal_fishing",2,4
"450","Japanese sandfish sea_of_japan_north_stock","Japanese sandfish","openA",1,"no_CS","illegal_fishing",2,NA
"451","Japanese sandfish sea_of_japan_north_stock","Japanese sandfish","SQ",1,"CS","illegal_fishing",2,NA
"452","Japanese sandfish sea_of_japan_north_stock","Japanese sandfish","FMSY",1,"CS","illegal_fishing",2,8
"453","Japanese sandfish sea_of_japan_north_stock","Japanese sandfish","minRec",1,"CS","illegal_fishing",2,4
"454","Japanese sandfish sea_of_japan_north_stock","Japanese sandfish","econOpt",1,"CS","illegal_fishing",2,4
"455","Japanese sandfish sea_of_japan_north_stock","Japanese sandfish","close",1,"CS","illegal_fishing",2,4
"456","Japanese sandfish sea_of_japan_north_stock","Japanese sandfish","openA",1,"CS","illegal_fishing",2,NA
"457","Japanese sandfish sea_of_japan_west_stock","Japanese sandfish","SQ",1,"no_CS","illegal_fishing",2,50
"458","Japanese sandfish sea_of_japan_west_stock","Japanese sandfish","FMSY",1,"no_CS","illegal_fishing",2,50
"459","Japanese sandfish sea_of_japan_west_stock","Japanese sandfish","minRec",1,"no_CS","illegal_fishing",2,50
"460","Japanese sandfish sea_of_japan_west_stock","Japanese sandfish","econOpt",1,"no_CS","illegal_fishing",2,50
"461","Japanese sandfish sea_of_japan_west_stock","Japanese sandfish","close",1,"no_CS","illegal_fishing",2,2
"462","Japanese sandfish sea_of_japan_west_stock","Japanese sandfish","openA",1,"no_CS","illegal_fishing",2,NA
"463","Japanese sandfish sea_of_japan_west_stock","Japanese sandfish","SQ",1,"CS","illegal_fishing",2,50
"464","Japanese sandfish sea_of_japan_west_stock","Japanese sandfish","FMSY",1,"CS","illegal_fishing",2,50
"465","Japanese sandfish sea_of_japan_west_stock","Japanese sandfish","minRec",1,"CS","illegal_fishing",2,50
"466","Japanese sandfish sea_of_japan_west_stock","Japanese sandfish","econOpt",1,"CS","illegal_fishing",2,50
"467","Japanese sandfish sea_of_japan_west_stock","Japanese sandfish","close",1,"CS","illegal_fishing",2,2
"468","Japanese sandfish sea_of_japan_west_stock","Japanese sandfish","openA",1,"CS","illegal_fishing",2,NA
"469","Japanese seabass single_stock","Japanese seabass","SQ",1,"no_CS","illegal_fishing",2,NA
"470","Japanese seabass single_stock","Japanese seabass","FMSY",1,"no_CS","illegal_fishing",2,13
"471","Japanese seabass single_stock","Japanese seabass","minRec",1,"no_CS","illegal_fishing",2,5
"472","Japanese seabass single_stock","Japanese seabass","econOpt",1,"no_CS","illegal_fishing",2,5
"473","Japanese seabass single_stock","Japanese seabass","close",1,"no_CS","illegal_fishing",2,5
"474","Japanese seabass single_stock","Japanese seabass","openA",1,"no_CS","illegal_fishing",2,NA
"475","Japanese seabass single_stock","Japanese seabass","SQ",1,"CS","illegal_fishing",2,NA
"476","Japanese seabass single_stock","Japanese seabass","FMSY",1,"CS","illegal_fishing",2,13
"477","Japanese seabass single_stock","Japanese seabass","minRec",1,"CS","illegal_fishing",2,5
"478","Japanese seabass single_stock","Japanese seabass","econOpt",1,"CS","illegal_fishing",2,5
"479","Japanese seabass single_stock","Japanese seabass","close",1,"CS","illegal_fishing",2,5
"480","Japanese seabass single_stock","Japanese seabass","openA",1,"CS","illegal_fishing",2,NA
"481","Japanese seabream pacific_central_stock","Japanese seabream","SQ",1,"no_CS","illegal_fishing",2,NA
"482","Japanese seabream pacific_central_stock","Japanese seabream","FMSY",1,"no_CS","illegal_fishing",2,37
"483","Japanese seabream pacific_central_stock","Japanese seabream","minRec",1,"no_CS","illegal_fishing",2,13
"484","Japanese seabream pacific_central_stock","Japanese seabream","econOpt",1,"no_CS","illegal_fishing",2,14
"485","Japanese seabream pacific_central_stock","Japanese seabream","close",1,"no_CS","illegal_fishing",2,13
"486","Japanese seabream pacific_central_stock","Japanese seabream","openA",1,"no_CS","illegal_fishing",2,NA
"487","Japanese seabream pacific_central_stock","Japanese seabream","SQ",1,"CS","illegal_fishing",2,NA
"488","Japanese seabream pacific_central_stock","Japanese seabream","FMSY",1,"CS","illegal_fishing",2,37
"489","Japanese seabream pacific_central_stock","Japanese seabream","minRec",1,"CS","illegal_fishing",2,13
"490","Japanese seabream pacific_central_stock","Japanese seabream","econOpt",1,"CS","illegal_fishing",2,14
"491","Japanese seabream pacific_central_stock","Japanese seabream","close",1,"CS","illegal_fishing",2,13
"492","Japanese seabream pacific_central_stock","Japanese seabream","openA",1,"CS","illegal_fishing",2,NA
"493","Japanese seabream pacific_south_stock","Japanese seabream","SQ",1,"no_CS","illegal_fishing",2,NA
"494","Japanese seabream pacific_south_stock","Japanese seabream","FMSY",1,"no_CS","illegal_fishing",2,7
"495","Japanese seabream pacific_south_stock","Japanese seabream","minRec",1,"no_CS","illegal_fishing",2,3
"496","Japanese seabream pacific_south_stock","Japanese seabream","econOpt",1,"no_CS","illegal_fishing",2,3
"497","Japanese seabream pacific_south_stock","Japanese seabream","close",1,"no_CS","illegal_fishing",2,3
"498","Japanese seabream pacific_south_stock","Japanese seabream","openA",1,"no_CS","illegal_fishing",2,NA
"499","Japanese seabream pacific_south_stock","Japanese seabream","SQ",1,"CS","illegal_fishing",2,NA
"500","Japanese seabream pacific_south_stock","Japanese seabream","FMSY",1,"CS","illegal_fishing",2,7
"501","Japanese seabream pacific_south_stock","Japanese seabream","minRec",1,"CS","illegal_fishing",2,3
"502","Japanese seabream pacific_south_stock","Japanese seabream","econOpt",1,"CS","illegal_fishing",2,3
"503","Japanese seabream pacific_south_stock","Japanese seabream","close",1,"CS","illegal_fishing",2,3
"504","Japanese seabream pacific_south_stock","Japanese seabream","openA",1,"CS","illegal_fishing",2,NA
"505","Japanese seabream sea_of_japan_north_central_stock","Japanese seabream","SQ",1,"no_CS","illegal_fishing",2,NA
"506","Japanese seabream sea_of_japan_north_central_stock","Japanese seabream","FMSY",1,"no_CS","illegal_fishing",2,16
"507","Japanese seabream sea_of_japan_north_central_stock","Japanese seabream","minRec",1,"no_CS","illegal_fishing",2,5
"508","Japanese seabream sea_of_japan_north_central_stock","Japanese seabream","econOpt",1,"no_CS","illegal_fishing",2,6
"509","Japanese seabream sea_of_japan_north_central_stock","Japanese seabream","close",1,"no_CS","illegal_fishing",2,5
"510","Japanese seabream sea_of_japan_north_central_stock","Japanese seabream","openA",1,"no_CS","illegal_fishing",2,NA
"511","Japanese seabream sea_of_japan_north_central_stock","Japanese seabream","SQ",1,"CS","illegal_fishing",2,NA
"512","Japanese seabream sea_of_japan_north_central_stock","Japanese seabream","FMSY",1,"CS","illegal_fishing",2,16
"513","Japanese seabream sea_of_japan_north_central_stock","Japanese seabream","minRec",1,"CS","illegal_fishing",2,5
"514","Japanese seabream sea_of_japan_north_central_stock","Japanese seabream","econOpt",1,"CS","illegal_fishing",2,6
"515","Japanese seabream sea_of_japan_north_central_stock","Japanese seabream","close",1,"CS","illegal_fishing",2,5
"516","Japanese seabream sea_of_japan_north_central_stock","Japanese seabream","openA",1,"CS","illegal_fishing",2,NA
"517","Japanese seabream sea_of_japan_west_east_china_sea_stock","Japanese seabream","SQ",1,"no_CS","illegal_fishing",2,NA
"518","Japanese seabream sea_of_japan_west_east_china_sea_stock","Japanese seabream","FMSY",1,"no_CS","illegal_fishing",2,29
"519","Japanese seabream sea_of_japan_west_east_china_sea_stock","Japanese seabream","minRec",1,"no_CS","illegal_fishing",2,10
"520","Japanese seabream sea_of_japan_west_east_china_sea_stock","Japanese seabream","econOpt",1,"no_CS","illegal_fishing",2,11
"521","Japanese seabream sea_of_japan_west_east_china_sea_stock","Japanese seabream","close",1,"no_CS","illegal_fishing",2,10
"522","Japanese seabream sea_of_japan_west_east_china_sea_stock","Japanese seabream","openA",1,"no_CS","illegal_fishing",2,NA
"523","Japanese seabream sea_of_japan_west_east_china_sea_stock","Japanese seabream","SQ",1,"CS","illegal_fishing",2,NA
"524","Japanese seabream sea_of_japan_west_east_china_sea_stock","Japanese seabream","FMSY",1,"CS","illegal_fishing",2,29
"525","Japanese seabream sea_of_japan_west_east_china_sea_stock","Japanese seabream","minRec",1,"CS","illegal_fishing",2,10
