"","EngName","year","stock","production_vol_t"
"2366","Japanese seabream",2001,"sea_of_japan_north_central_stock",2209
"2367","Japanese seabream",2001,"sea_of_japan_west_east_china_sea_stock",6060
"2368","Japanese seabream",2001,"seto_inland_sea_central_west_stock",3136
"2369","Japanese seabream",2001,"seto_inland_sea_east_stock",1520
"2370","Japanese seabream",2002,"pacific_central_stock",1617
"2371","Japanese seabream",2002,"pacific_south_stock",489
"2372","Japanese seabream",2002,"sea_of_japan_north_central_stock",2530
"2373","Japanese seabream",2002,"sea_of_japan_west_east_china_sea_stock",6086.25
"2374","Japanese seabream",2002,"seto_inland_sea_central_west_stock",3144
"2375","Japanese seabream",2002,"seto_inland_sea_east_stock",1662
"2376","Japanese seabream",2003,"pacific_central_stock",1399
"2377","Japanese seabream",2003,"pacific_south_stock",416
"2378","Japanese seabream",2003,"sea_of_japan_north_central_stock",2449
"2379","Japanese seabream",2003,"sea_of_japan_west_east_china_sea_stock",5706
"2380","Japanese seabream",2003,"seto_inland_sea_central_west_stock",3245
"2381","Japanese seabream",2003,"seto_inland_sea_east_stock",1328
"2382","Japanese seabream",2004,"pacific_central_stock",1358
"2383","Japanese seabream",2004,"pacific_south_stock",486
"2384","Japanese seabream",2004,"sea_of_japan_north_central_stock",1904
"2385","Japanese seabream",2004,"sea_of_japan_west_east_china_sea_stock",6314
"2386","Japanese seabream",2004,"seto_inland_sea_central_west_stock",3026
"2387","Japanese seabream",2004,"seto_inland_sea_east_stock",1440
"2388","Japanese seabream",2005,"pacific_central_stock",1217
"2389","Japanese seabream",2005,"pacific_south_stock",405
"2390","Japanese seabream",2005,"sea_of_japan_north_central_stock",1933
"2391","Japanese seabream",2005,"sea_of_japan_west_east_china_sea_stock",6262
"2392","Japanese seabream",2005,"seto_inland_sea_central_west_stock",3157
"2393","Japanese seabream",2005,"seto_inland_sea_east_stock",1659
"2394","Japanese seabream",2006,"pacific_central_stock",1277
"2395","Japanese seabream",2006,"pacific_south_stock",504
"2396","Japanese seabream",2006,"sea_of_japan_north_central_stock",2332
"2397","Japanese seabream",2006,"sea_of_japan_west_east_china_sea_stock",6893
"2398","Japanese seabream",2006,"seto_inland_sea_central_west_stock",2891
"2399","Japanese seabream",2006,"seto_inland_sea_east_stock",1931
"2400","Japanese seabream",2007,"pacific_central_stock",1320
"2401","Japanese seabream",2007,"pacific_south_stock",441
"2402","Japanese seabream",2007,"sea_of_japan_north_central_stock",2034
"2403","Japanese seabream",2007,"sea_of_japan_west_east_china_sea_stock",7349
"2404","Japanese seabream",2007,"seto_inland_sea_central_west_stock",2942
"2405","Japanese seabream",2007,"seto_inland_sea_east_stock",1524
"2406","Japanese seabream",2008,"pacific_central_stock",1300
"2407","Japanese seabream",2008,"pacific_south_stock",437
"2408","Japanese seabream",2008,"sea_of_japan_north_central_stock",2402
"2409","Japanese seabream",2008,"sea_of_japan_west_east_china_sea_stock",7243
"2410","Japanese seabream",2008,"seto_inland_sea_central_west_stock",2798
"2411","Japanese seabream",2008,"seto_inland_sea_east_stock",1539
"2412","Japanese seabream",2009,"pacific_central_stock",1460
"2413","Japanese seabream",2009,"pacific_south_stock",434
"2414","Japanese seabream",2009,"sea_of_japan_north_central_stock",2085
"2415","Japanese seabream",2009,"sea_of_japan_west_east_china_sea_stock",7099
"2416","Japanese seabream",2009,"seto_inland_sea_central_west_stock",2869
"2417","Japanese seabream",2009,"seto_inland_sea_east_stock",1797
"2418","Japanese seabream",2010,"pacific_central_stock",1447
"2419","Japanese seabream",2010,"pacific_south_stock",441
"2420","Japanese seabream",2010,"sea_of_japan_north_central_stock",2343
"2421","Japanese seabream",2010,"sea_of_japan_west_east_china_sea_stock",6238
"2422","Japanese seabream",2010,"seto_inland_sea_central_west_stock",2782
"2423","Japanese seabream",2010,"seto_inland_sea_east_stock",1713
"2424","Japanese seabream",2011,"pacific_central_stock",1990.25
"2425","Japanese seabream",2011,"pacific_south_stock",546
"2426","Japanese seabream",2011,"sea_of_japan_north_central_stock",2275
"2427","Japanese seabream",2011,"sea_of_japan_west_east_china_sea_stock",7727.25
"2428","Japanese seabream",2011,"seto_inland_sea_central_west_stock",2714
"2429","Japanese seabream",2011,"seto_inland_sea_east_stock",2079
"2430","Japanese seabream",2012,"pacific_central_stock",1747
"2431","Japanese seabream",2012,"pacific_south_stock",507
"2432","Japanese seabream",2012,"sea_of_japan_north_central_stock",1807
"2433","Japanese seabream",2012,"sea_of_japan_west_east_china_sea_stock",7231
"2434","Japanese seabream",2012,"seto_inland_sea_central_west_stock",2511
"2435","Japanese seabream",2012,"seto_inland_sea_east_stock",1599
"2436","Japanese seabream",2013,"pacific_central_stock",1729
"2437","Japanese seabream",2013,"pacific_south_stock",406
"2438","Japanese seabream",2013,"sea_of_japan_north_central_stock",2018
"2439","Japanese seabream",2013,"sea_of_japan_west_east_china_sea_stock",6025
"2440","Japanese seabream",2013,"seto_inland_sea_central_west_stock",2452
"2441","Japanese seabream",2013,"seto_inland_sea_east_stock",1525
"2442","Japanese seabream",2014,"pacific_central_stock",1720.25
"2443","Japanese seabream",2014,"pacific_south_stock",480
"2444","Japanese seabream",2014,"sea_of_japan_north_central_stock",1995
"2445","Japanese seabream",2014,"sea_of_japan_west_east_china_sea_stock",6449
"2446","Japanese seabream",2014,"seto_inland_sea_central_west_stock",2296
"2447","Japanese seabream",2014,"seto_inland_sea_east_stock",1700
"2448","Japanese seabream",2015,"pacific_central_stock",1850.25
"2449","Japanese seabream",2015,"pacific_south_stock",529
"2450","Japanese seabream",2015,"sea_of_japan_north_central_stock",1934
"2451","Japanese seabream",2015,"sea_of_japan_west_east_china_sea_stock",6740
"2452","Japanese seabream",2015,"seto_inland_sea_central_west_stock",2325
"2453","Japanese seabream",2015,"seto_inland_sea_east_stock",1599
"2454","Japanese Spanish mackerel",1962,"east_china_sea_stock",594.5
"2455","Japanese Spanish mackerel",1962,"seto_inland_sea_stock",2673.25
"2456","Japanese Spanish mackerel",1963,"east_china_sea_stock",718.75
"2457","Japanese Spanish mackerel",1963,"seto_inland_sea_stock",2810
"2458","Japanese Spanish mackerel",1964,"east_china_sea_stock",804
"2459","Japanese Spanish mackerel",1964,"seto_inland_sea_stock",3101.75
"2460","Japanese Spanish mackerel",1965,"east_china_sea_stock",1590
"2461","Japanese Spanish mackerel",1965,"seto_inland_sea_stock",4166
"2462","Japanese Spanish mackerel",1966,"east_china_sea_stock",2416
"2463","Japanese Spanish mackerel",1966,"seto_inland_sea_stock",4187
"2464","Japanese Spanish mackerel",1967,"east_china_sea_stock",3710
"2465","Japanese Spanish mackerel",1967,"seto_inland_sea_stock",3238
"2466","Japanese Spanish mackerel",1968,"east_china_sea_stock",16841
"2467","Japanese Spanish mackerel",1968,"seto_inland_sea_stock",3074
"2468","Japanese Spanish mackerel",1969,"east_china_sea_stock",19162
"2469","Japanese Spanish mackerel",1969,"seto_inland_sea_stock",1979
"2470","Japanese Spanish mackerel",1970,"east_china_sea_stock",16695
"2471","Japanese Spanish mackerel",1970,"seto_inland_sea_stock",3175
"2472","Japanese Spanish mackerel",1971,"east_china_sea_stock",15463
"2473","Japanese Spanish mackerel",1971,"seto_inland_sea_stock",1981
"2474","Japanese Spanish mackerel",1972,"east_china_sea_stock",18596
"2475","Japanese Spanish mackerel",1972,"seto_inland_sea_stock",2261
"2476","Japanese Spanish mackerel",1973,"east_china_sea_stock",11992
"2477","Japanese Spanish mackerel",1973,"seto_inland_sea_stock",1967
"2478","Japanese Spanish mackerel",1974,"east_china_sea_stock",16891
"2479","Japanese Spanish mackerel",1974,"seto_inland_sea_stock",4258
"2480","Japanese Spanish mackerel",1975,"east_china_sea_stock",10179
"2481","Japanese Spanish mackerel",1975,"seto_inland_sea_stock",4454
"2482","Japanese Spanish mackerel",1976,"east_china_sea_stock",10264
"2483","Japanese Spanish mackerel",1976,"seto_inland_sea_stock",4940
"2484","Japanese Spanish mackerel",1977,"east_china_sea_stock",20234
"2485","Japanese Spanish mackerel",1977,"seto_inland_sea_stock",20387
"2486","Japanese Spanish mackerel",1978,"east_china_sea_stock",11946
"2487","Japanese Spanish mackerel",1978,"seto_inland_sea_stock",5830
"2488","Japanese Spanish mackerel",1979,"east_china_sea_stock",2369
"2489","Japanese Spanish mackerel",1979,"seto_inland_sea_stock",3770
"2490","Japanese Spanish mackerel",1980,"east_china_sea_stock",2154.5
"2491","Japanese Spanish mackerel",1980,"seto_inland_sea_stock",4891.25
"2492","Japanese Spanish mackerel",1981,"east_china_sea_stock",2292.25
"2493","Japanese Spanish mackerel",1981,"seto_inland_sea_stock",3889
"2494","Japanese Spanish mackerel",1982,"east_china_sea_stock",2549.25
"2495","Japanese Spanish mackerel",1982,"seto_inland_sea_stock",3193.25
"2496","Japanese Spanish mackerel",1983,"east_china_sea_stock",2529.25
"2497","Japanese Spanish mackerel",1983,"seto_inland_sea_stock",3613
"2498","Japanese Spanish mackerel",1984,"east_china_sea_stock",3673.25
"2499","Japanese Spanish mackerel",1984,"seto_inland_sea_stock",4372
"2500","Japanese Spanish mackerel",1985,"east_china_sea_stock",4855.25
"2501","Japanese Spanish mackerel",1985,"seto_inland_sea_stock",6288
"2502","Japanese Spanish mackerel",1986,"east_china_sea_stock",4874
"2503","Japanese Spanish mackerel",1986,"seto_inland_sea_stock",6802
"2504","Japanese Spanish mackerel",1987,"east_china_sea_stock",4729.5
"2505","Japanese Spanish mackerel",1987,"seto_inland_sea_stock",4961.25
"2506","Japanese Spanish mackerel",1988,"east_china_sea_stock",4151
"2507","Japanese Spanish mackerel",1988,"seto_inland_sea_stock",4012
"2508","Japanese Spanish mackerel",1989,"east_china_sea_stock",4338
"2509","Japanese Spanish mackerel",1989,"seto_inland_sea_stock",3710
"2510","Japanese Spanish mackerel",1990,"east_china_sea_stock",4607
"2511","Japanese Spanish mackerel",1990,"seto_inland_sea_stock",3158
"2512","Japanese Spanish mackerel",1991,"east_china_sea_stock",4045
"2513","Japanese Spanish mackerel",1991,"seto_inland_sea_stock",2764
"2514","Japanese Spanish mackerel",1992,"east_china_sea_stock",2773
"2515","Japanese Spanish mackerel",1992,"seto_inland_sea_stock",2561
"2516","Japanese Spanish mackerel",1993,"east_china_sea_stock",2183
"2517","Japanese Spanish mackerel",1993,"seto_inland_sea_stock",2017
"2518","Japanese Spanish mackerel",1994,"east_china_sea_stock",3722
"2519","Japanese Spanish mackerel",1994,"seto_inland_sea_stock",1337
"2520","Japanese Spanish mackerel",1995,"east_china_sea_stock",4930.25
"2521","Japanese Spanish mackerel",1995,"seto_inland_sea_stock",1451
"2522","Japanese Spanish mackerel",1996,"east_china_sea_stock",2858.5
"2523","Japanese Spanish mackerel",1996,"seto_inland_sea_stock",745.25
"2524","Japanese Spanish mackerel",1997,"east_china_sea_stock",1732.25
"2525","Japanese Spanish mackerel",1997,"seto_inland_sea_stock",618.25
"2526","Japanese Spanish mackerel",1998,"east_china_sea_stock",2215.25
"2527","Japanese Spanish mackerel",1998,"seto_inland_sea_stock",648.25
"2528","Japanese Spanish mackerel",1999,"east_china_sea_stock",4778.25
"2529","Japanese Spanish mackerel",1999,"seto_inland_sea_stock",541.25
"2530","Japanese Spanish mackerel",2000,"east_china_sea_stock",9703.25
"2531","Japanese Spanish mackerel",2000,"seto_inland_sea_stock",1226
"2532","Japanese Spanish mackerel",2001,"east_china_sea_stock",7751.25
"2533","Japanese Spanish mackerel",2001,"seto_inland_sea_stock",1304
"2534","Japanese Spanish mackerel",2002,"east_china_sea_stock",7220
"2535","Japanese Spanish mackerel",2002,"seto_inland_sea_stock",1715
"2536","Japanese Spanish mackerel",2003,"east_china_sea_stock",6619.25
"2537","Japanese Spanish mackerel",2003,"seto_inland_sea_stock",1868
"2538","Japanese Spanish mackerel",2004,"east_china_sea_stock",7471.25
"2539","Japanese Spanish mackerel",2004,"seto_inland_sea_stock",2095
"2540","Japanese Spanish mackerel",2005,"east_china_sea_stock",7872.25
"2541","Japanese Spanish mackerel",2005,"seto_inland_sea_stock",2541
"2542","Japanese Spanish mackerel",2006,"east_china_sea_stock",11366
"2543","Japanese Spanish mackerel",2006,"seto_inland_sea_stock",2360
"2544","Japanese Spanish mackerel",2007,"east_china_sea_stock",14729
"2545","Japanese Spanish mackerel",2007,"seto_inland_sea_stock",3329
"2546","Japanese Spanish mackerel",2008,"east_china_sea_stock",12816
"2547","Japanese Spanish mackerel",2008,"seto_inland_sea_stock",2903
"2548","Japanese Spanish mackerel",2009,"east_china_sea_stock",11464
"2549","Japanese Spanish mackerel",2009,"seto_inland_sea_stock",2458
"2550","Japanese Spanish mackerel",2010,"east_china_sea_stock",10861
"2551","Japanese Spanish mackerel",2010,"seto_inland_sea_stock",3379
"2552","Japanese Spanish mackerel",2011,"east_china_sea_stock",10471.25
"2553","Japanese Spanish mackerel",2011,"seto_inland_sea_stock",2249.25
"2554","Japanese Spanish mackerel",2012,"east_china_sea_stock",10151
"2555","Japanese Spanish mackerel",2012,"seto_inland_sea_stock",2712
"2556","Japanese Spanish mackerel",2013,"east_china_sea_stock",13399.25
"2557","Japanese Spanish mackerel",2013,"seto_inland_sea_stock",3087
"2558","Japanese Spanish mackerel",2014,"east_china_sea_stock",14428.25
"2559","Japanese Spanish mackerel",2014,"seto_inland_sea_stock",4094.25
"2560","Japanese Spanish mackerel",2015,"east_china_sea_stock",15160
"2561","Japanese Spanish mackerel",2015,"seto_inland_sea_stock",4709
"2562","Japanese spiny lobster",1962,"single_stock",1594.75
"2563","Japanese spiny lobster",1963,"single_stock",1486.25
"2564","Japanese spiny lobster",1964,"single_stock",1102.75
"2565","Japanese spiny lobster",1965,"single_stock",1574.5
"2566","Japanese spiny lobster",1966,"single_stock",1565.5
"2567","Japanese spiny lobster",1967,"single_stock",1550.75
"2568","Japanese spiny lobster",1968,"single_stock",1691
"2569","Japanese spiny lobster",1969,"single_stock",1602
"2570","Japanese spiny lobster",1970,"single_stock",1485
"2571","Japanese spiny lobster",1971,"single_stock",1334
"2572","Japanese spiny lobster",1972,"single_stock",1414
"2573","Japanese spiny lobster",1973,"single_stock",1284
"2574","Japanese spiny lobster",1974,"single_stock",1289
"2575","Japanese spiny lobster",1975,"single_stock",1086
"2576","Japanese spiny lobster",1976,"single_stock",1028
"2577","Japanese spiny lobster",1977,"single_stock",971
"2578","Japanese spiny lobster",1978,"single_stock",1001
"2579","Japanese spiny lobster",1979,"single_stock",1065
"2580","Japanese spiny lobster",1980,"single_stock",1066
"2581","Japanese spiny lobster",1981,"single_stock",1061.25
"2582","Japanese spiny lobster",1982,"single_stock",1155.75
"2583","Japanese spiny lobster",1983,"single_stock",1179.75
"2584","Japanese spiny lobster",1984,"single_stock",1119.25
"2585","Japanese spiny lobster",1985,"single_stock",1118.5
"2586","Japanese spiny lobster",1986,"single_stock",1152
"2587","Japanese spiny lobster",1987,"single_stock",1083.5
"2588","Japanese spiny lobster",1988,"single_stock",969
"2589","Japanese spiny lobster",1989,"single_stock",1231.5
"2590","Japanese spiny lobster",1990,"single_stock",1141
"2591","Japanese spiny lobster",1991,"single_stock",1172
"2592","Japanese spiny lobster",1992,"single_stock",1194
"2593","Japanese spiny lobster",1993,"single_stock",1238
"2594","Japanese spiny lobster",1994,"single_stock",1118
"2595","Japanese spiny lobster",1995,"single_stock",1135
"2596","Japanese spiny lobster",1996,"single_stock",1092
"2597","Japanese spiny lobster",1997,"single_stock",1068.25
"2598","Japanese spiny lobster",1998,"single_stock",1085
"2599","Japanese spiny lobster",1999,"single_stock",1155.5
"2600","Japanese spiny lobster",2000,"single_stock",1243.5
"2601","Japanese spiny lobster",2001,"single_stock",1486
"2602","Japanese spiny lobster",2002,"single_stock",1379
"2603","Japanese spiny lobster",2003,"single_stock",1472
"2604","Japanese spiny lobster",2004,"single_stock",1269.25
"2605","Japanese spiny lobster",2005,"single_stock",1300
"2606","Japanese spiny lobster",2006,"single_stock",1254
"2607","Japanese spiny lobster",2007,"single_stock",1301.25
"2608","Japanese spiny lobster",2008,"single_stock",1402.25
"2609","Japanese spiny lobster",2009,"single_stock",1339.25
"2610","Japanese spiny lobster",2010,"single_stock",1193.5
"2611","Japanese spiny lobster",2011,"single_stock",1120.75
"2612","Japanese spiny lobster",2012,"single_stock",1214.25
"2613","Japanese spiny lobster",2013,"single_stock",1186.5
"2614","Japanese spiny lobster",2014,"single_stock",1297.5
"2615","Japanese spiny lobster",2015,"single_stock",1199.5
"2616","japanese_shrimp",1962,"single_stock",2830
"2617","japanese_shrimp",1963,"single_stock",2901
"2618","japanese_shrimp",1964,"single_stock",1605.75
"2619","japanese_shrimp",1965,"single_stock",2914.25
"2620","japanese_shrimp",1966,"single_stock",2270.5
"2621","japanese_shrimp",1967,"single_stock",2033
"2622","japanese_shrimp",1968,"single_stock",1572
"2623","japanese_shrimp",1969,"single_stock",1295
"2624","japanese_shrimp",1970,"single_stock",1263
"2625","japanese_shrimp",1971,"single_stock",1983
"2626","japanese_shrimp",1972,"single_stock",2232
"2627","japanese_shrimp",1973,"single_stock",2788
"2628","japanese_shrimp",1974,"single_stock",2653
"2629","japanese_shrimp",1975,"single_stock",2895
"2630","japanese_shrimp",1976,"single_stock",2579
"2631","japanese_shrimp",1977,"single_stock",2440
"2632","japanese_shrimp",1978,"single_stock",2679
"2633","japanese_shrimp",1979,"single_stock",2467
"2634","japanese_shrimp",1980,"single_stock",2295.5
"2635","japanese_shrimp",1981,"single_stock",2862
"2636","japanese_shrimp",1982,"single_stock",3067.5
"2637","japanese_shrimp",1983,"single_stock",3578.5
"2638","japanese_shrimp",1984,"single_stock",3356
"2639","japanese_shrimp",1985,"single_stock",3741.5
"2640","japanese_shrimp",1986,"single_stock",3357.25
"2641","japanese_shrimp",1987,"single_stock",2904.5
"2642","japanese_shrimp",1988,"single_stock",3242.75
"2643","japanese_shrimp",1989,"single_stock",2802.5
"2644","japanese_shrimp",1990,"single_stock",3157
"2645","japanese_shrimp",1991,"single_stock",2875
"2646","japanese_shrimp",1992,"single_stock",2498
"2647","japanese_shrimp",1993,"single_stock",2263
"2648","japanese_shrimp",1994,"single_stock",2685
"2649","japanese_shrimp",1995,"single_stock",2668.5
"2650","japanese_shrimp",1996,"single_stock",2262.25
"2651","japanese_shrimp",1997,"single_stock",2143.25
"2652","japanese_shrimp",1998,"single_stock",2069.25
"2653","japanese_shrimp",1999,"single_stock",1526.25
"2654","japanese_shrimp",2000,"single_stock",1447.75
"2655","japanese_shrimp",2001,"single_stock",1274.5
"2656","japanese_shrimp",2002,"single_stock",1123.5
"2657","japanese_shrimp",2003,"single_stock",1033.5
"2658","japanese_shrimp",2004,"single_stock",1044
"2659","japanese_shrimp",2005,"single_stock",958.25
"2660","japanese_shrimp",2006,"single_stock",873.25
"2661","japanese_shrimp",2007,"single_stock",861.75
"2662","japanese_shrimp",2008,"single_stock",727.25
"2663","japanese_shrimp",2009,"single_stock",584
"2664","japanese_shrimp",2010,"single_stock",552
"2665","japanese_shrimp",2011,"single_stock",558.75
"2666","japanese_shrimp",2012,"single_stock",494.25
"2667","japanese_shrimp",2013,"single_stock",439.75
"2668","japanese_shrimp",2014,"single_stock",378.75
"2669","japanese_shrimp",2015,"single_stock",335.25
"2670","King crabs",1962,"single_stock",8189.25
"2671","King crabs",1963,"single_stock",6374.75
"2672","King crabs",1964,"single_stock",31600.25
"2673","King crabs",1965,"single_stock",25931.25
"2674","King crabs",1966,"single_stock",30957
"2675","King crabs",1967,"single_stock",30275
"2676","King crabs",1968,"single_stock",30350
"2677","King crabs",1969,"single_stock",22522
"2678","King crabs",1970,"single_stock",17557
"2679","King crabs",1971,"single_stock",10539
"2680","King crabs",1972,"single_stock",9650
"2681","King crabs",1973,"single_stock",6179
"2682","King crabs",1974,"single_stock",5461
"2683","King crabs",1975,"single_stock",1823
"2684","King crabs",1976,"single_stock",1258
"2685","King crabs",1977,"single_stock",287
"2686","King crabs",1978,"single_stock",129
"2687","King crabs",1979,"single_stock",270
"2688","King crabs",1980,"single_stock",56
"2689","King crabs",1981,"single_stock",26.25
"2690","King crabs",1982,"single_stock",142
"2691","King crabs",1983,"single_stock",152
"2692","King crabs",1984,"single_stock",137
"2693","King crabs",1985,"single_stock",351
"2694","King crabs",1986,"single_stock",123
"2695","King crabs",1987,"single_stock",207
"2696","King crabs",1988,"single_stock",329
"2697","King crabs",1989,"single_stock",623
"2698","King crabs",1990,"single_stock",824
"2699","King crabs",1991,"single_stock",1122
"2700","King crabs",1992,"single_stock",2058
"2701","King crabs",1993,"single_stock",313
"2702","King crabs",1994,"single_stock",472
"2703","King crabs",1995,"single_stock",260
"2704","King crabs",1996,"single_stock",322
"2705","King crabs",1997,"single_stock",153.25
"2706","King crabs",1998,"single_stock",132.5
"2707","King crabs",1999,"single_stock",117.25
"2708","King crabs",2000,"single_stock",89.25
"2709","King crabs",2001,"single_stock",181.25
"2710","Largehead hairtail",1962,"single_stock",33940.75
"2711","Largehead hairtail",1963,"single_stock",36855.75
"2712","Largehead hairtail",1964,"single_stock",46104.25
"2713","Largehead hairtail",1965,"single_stock",47682
"2714","Largehead hairtail",1966,"single_stock",45411.25
"2715","Largehead hairtail",1967,"single_stock",68308.75
"2716","Largehead hairtail",1968,"single_stock",59904
"2717","Largehead hairtail",1969,"single_stock",63565
"2718","Largehead hairtail",1970,"single_stock",54855
"2719","Largehead hairtail",1971,"single_stock",45974
"2720","Largehead hairtail",1972,"single_stock",49634
"2721","Largehead hairtail",1973,"single_stock",41492
"2722","Largehead hairtail",1974,"single_stock",39259
"2723","Largehead hairtail",1975,"single_stock",32423
"2724","Largehead hairtail",1976,"single_stock",30564
"2725","Largehead hairtail",1977,"single_stock",28154
"2726","Largehead hairtail",1978,"single_stock",28083
"2727","Largehead hairtail",1979,"single_stock",30517
"2728","Largehead hairtail",1980,"single_stock",37804
"2729","Largehead hairtail",1981,"single_stock",35095.25
"2730","Largehead hairtail",1982,"single_stock",35946
"2731","Largehead hairtail",1983,"single_stock",34851.5
"2732","Largehead hairtail",1984,"single_stock",33602.5
"2733","Largehead hairtail",1985,"single_stock",32037.5
"2734","Largehead hairtail",1986,"single_stock",30194
"2735","Largehead hairtail",1987,"single_stock",31881
"2736","Largehead hairtail",1988,"single_stock",30912.25
"2737","Largehead hairtail",1989,"single_stock",29806.75
"2738","Largehead hairtail",1990,"single_stock",31506
"2739","Largehead hairtail",1991,"single_stock",32745
"2740","Largehead hairtail",1992,"single_stock",31539
"2741","Largehead hairtail",1993,"single_stock",31712
"2742","Largehead hairtail",1994,"single_stock",31577
"2743","Largehead hairtail",1995,"single_stock",28207.25
"2744","Largehead hairtail",1996,"single_stock",26643.75
"2745","Largehead hairtail",1997,"single_stock",20934.25
"2746","Largehead hairtail",1998,"single_stock",22270.25
"2747","Largehead hairtail",1999,"single_stock",26200.75
"2748","Largehead hairtail",2000,"single_stock",22946.75
"2749","Largehead hairtail",2001,"single_stock",16615.75
"2750","Largehead hairtail",2002,"single_stock",14404.75
"2751","Largehead hairtail",2003,"single_stock",12951.25
"2752","Largehead hairtail",2004,"single_stock",16440
"2753","Largehead hairtail",2005,"single_stock",16334.25
"2754","Largehead hairtail",2006,"single_stock",16100
"2755","Largehead hairtail",2007,"single_stock",17894.25
"2756","Largehead hairtail",2008,"single_stock",16402
"2757","Largehead hairtail",2009,"single_stock",11890.25
"2758","Largehead hairtail",2010,"single_stock",10081.75
"2759","Largehead hairtail",2011,"single_stock",9503.25
"2760","Largehead hairtail",2012,"single_stock",9126
"2761","Largehead hairtail",2013,"single_stock",8392.25
"2762","Largehead hairtail",2014,"single_stock",8253.75
"2763","Largehead hairtail",2015,"single_stock",6955
"2764","Lizardfishes nei",1962,"single_stock",21125.5
"2765","Lizardfishes nei",1963,"single_stock",18083.25
"2766","Lizardfishes nei",1964,"single_stock",15903.75
"2767","Lizardfishes nei",1965,"single_stock",23126
"2768","Lizardfishes nei",1966,"single_stock",23234
"2769","Lizardfishes nei",1967,"single_stock",24910.25
"2770","Lizardfishes nei",1969,"single_stock",18283
"2771","Lizardfishes nei",1970,"single_stock",18352
"2772","Lizardfishes nei",1971,"single_stock",23148
"2773","Lizardfishes nei",1972,"single_stock",20076
"2774","Lizardfishes nei",1973,"single_stock",24103
"2775","Lizardfishes nei",1974,"single_stock",21946
"2776","Lizardfishes nei",1975,"single_stock",21118
"2777","Lizardfishes nei",1976,"single_stock",19534
"2778","Lizardfishes nei",1977,"single_stock",22631
"2779","Lizardfishes nei",1978,"single_stock",20966
"2780","Lizardfishes nei",1979,"single_stock",21576
"2781","Lizardfishes nei",1980,"single_stock",25437
"2782","Lizardfishes nei",1981,"single_stock",23500.5
"2783","Lizardfishes nei",1982,"single_stock",18393
"2784","Lizardfishes nei",1983,"single_stock",15181
"2785","Lizardfishes nei",1984,"single_stock",14327
"2786","Lizardfishes nei",1985,"single_stock",13866.5
"2787","Lizardfishes nei",1986,"single_stock",16521.75
"2788","Lizardfishes nei",1987,"single_stock",15279
"2789","Lizardfishes nei",1988,"single_stock",12541
"2790","Lizardfishes nei",1989,"single_stock",12753.5
"2791","Lizardfishes nei",1990,"single_stock",10530
"2792","Lizardfishes nei",1991,"single_stock",11169
"2793","Lizardfishes nei",1992,"single_stock",10388
"2794","Lizardfishes nei",1993,"single_stock",9392
"2795","Lizardfishes nei",1994,"single_stock",9315
"2796","Lizardfishes nei",1995,"single_stock",9162.75
"2797","Lizardfishes nei",1996,"single_stock",8144.5
"2798","Lizardfishes nei",1997,"single_stock",7637.25
"2799","Lizardfishes nei",1998,"single_stock",7859.25
"2800","Lizardfishes nei",1999,"single_stock",7716.5
"2801","Lizardfishes nei",2000,"single_stock",7590.5
"2802","Lizardfishes nei",2001,"single_stock",6094.5
"2803","Lizardfishes nei",2002,"single_stock",5650.5
"2804","Lizardfishes nei",2003,"single_stock",5797.25
"2805","Lizardfishes nei",2004,"single_stock",5215.5
"2806","Lizardfishes nei",2005,"single_stock",4446.5
"2807","Lizardfishes nei",2006,"single_stock",4247
"2808","Mackerels nei",1962,"pacific_stock",274045.25
"2809","Mackerels nei",1962,"tsushima_current_stock",134660
"2810","Mackerels nei",1963,"pacific_stock",342797
"2811","Mackerels nei",1963,"tsushima_current_stock",122067
"2812","Mackerels nei",1964,"pacific_stock",332800
"2813","Mackerels nei",1964,"tsushima_current_stock",160600.5
"2814","Mackerels nei",1965,"pacific_stock",463600
"2815","Mackerels nei",1965,"tsushima_current_stock",204974
"2816","Mackerels nei",1966,"pacific_stock",449232
"2817","Mackerels nei",1966,"tsushima_current_stock",175192
"2818","Mackerels nei",1967,"pacific_stock",493407
"2819","Mackerels nei",1967,"tsushima_current_stock",194066
"2820","Mackerels nei",1968,"pacific_stock",720619
"2821","Mackerels nei",1968,"tsushima_current_stock",294659
"2822","Mackerels nei",1969,"pacific_stock",591246
"2823","Mackerels nei",1969,"tsushima_current_stock",420160
"2824","Mackerels nei",1970,"pacific_stock",771497
"2825","Mackerels nei",1970,"tsushima_current_stock",530421
"2826","Mackerels nei",1971,"pacific_stock",707666
"2827","Mackerels nei",1971,"tsushima_current_stock",546226
"2828","Mackerels nei",1972,"pacific_stock",642459
"2829","Mackerels nei",1972,"tsushima_current_stock",547451
"2830","Mackerels nei",1973,"pacific_stock",568862
"2831","Mackerels nei",1973,"tsushima_current_stock",565640
"2832","Mackerels nei",1974,"pacific_stock",638126
"2833","Mackerels nei",1974,"tsushima_current_stock",692499
"2834","Mackerels nei",1975,"pacific_stock",664282
"2835","Mackerels nei",1975,"tsushima_current_stock",653928
"2836","Mackerels nei",1976,"pacific_stock",459299
"2837","Mackerels nei",1976,"tsushima_current_stock",519527
"2838","Mackerels nei",1977,"pacific_stock",661464
"2839","Mackerels nei",1977,"tsushima_current_stock",693845
"2840","Mackerels nei",1978,"pacific_stock",987471
