"","EngName","year","stock","production_val_millionJPY","production_vol_t","ave_price_perKg"
"4043","Righteye flounders nei",2006,"sea_of_japan_stock",12177,18756,653.506931606038
"4044","Righteye flounders nei",2007,"hokkaido_north_stock",7721,19734,391.25367386237
"4045","Righteye flounders nei",2007,"pacific_north",9606,15760,772.311537342827
"4046","Righteye flounders nei",2007,"sea_of_japan_stock",12086,20417,621.965541092464
"4047","Righteye flounders nei",2008,"hokkaido_north_stock",7505,20093,373.513163788384
"4048","Righteye flounders nei",2008,"pacific_north",10380,15069,853.851017877884
"4049","Righteye flounders nei",2008,"sea_of_japan_stock",12438,20686,662.271949412959
"4050","Righteye flounders nei",2009,"hokkaido_north_stock",6657,20107,331.078728800915
"4051","Righteye flounders nei",2009,"pacific_north",8017,12641,730.23007459782
"4052","Righteye flounders nei",2009,"sea_of_japan_stock",10670,18348,634.800620574336
"4053","Righteye flounders nei",2010,"hokkaido_north_stock",5880,19656,299.145299145299
"4054","Righteye flounders nei",2010,"pacific_north",7303,11340,793.799794982702
"4055","Righteye flounders nei",2010,"sea_of_japan_stock",9686,18034,604.165992051386
"4056","Righteye flounders nei",2011,"hokkaido_north_stock",6491,22157,292.954822403755
"4057","Righteye flounders nei",2011,"pacific_north",5084,7975,778.685784888434
"4058","Righteye flounders nei",2011,"sea_of_japan_stock",9609,18686,559.168363000234
"4059","Righteye flounders nei",2012,"hokkaido_north_stock",5987,22760,263.04920913884
"4060","Righteye flounders nei",2012,"pacific_north",4465.25,7072,705.298496064197
"4061","Righteye flounders nei",2012,"sea_of_japan_stock",8782,16992,565.567952333512
"4062","Righteye flounders nei",2013,"hokkaido_north_stock",5456,22447,243.061433599145
"4063","Righteye flounders nei",2013,"pacific_north",4209,7015,712.304598063156
"4064","Righteye flounders nei",2013,"sea_of_japan_stock",8379,16394,566.716125622829
"4065","Righteye flounders nei",2014,"hokkaido_north_stock",5516,20613,267.598117692718
"4066","Righteye flounders nei",2014,"pacific_north",4285,7837,705.732317523091
"4067","Righteye flounders nei",2014,"sea_of_japan_stock",8264,15897,573.524869685304
"4068","Righteye flounders nei",2015,"hokkaido_north_stock",5772,19004,303.72553146706
"4069","Righteye flounders nei",2015,"pacific_north",4509,7652,752.765013873787
"4070","Righteye flounders nei",2015,"sea_of_japan_stock",8100,14421,552.435146873784
"4071","Rudderfish",1962,"single_stock",NA,6910.75,NA
"4072","Rudderfish",1963,"single_stock",NA,8051.75,NA
"4073","Rudderfish",1964,"single_stock",NA,5004.25,NA
"4074","Rudderfish",1965,"single_stock",NA,4052.5,NA
"4075","Rudderfish",1966,"single_stock",NA,3949,NA
"4076","Rudderfish",1967,"single_stock",NA,3585.25,NA
"4077","Rudderfish",1969,"single_stock",NA,5406,NA
"4078","Rudderfish",1970,"single_stock",NA,4103,NA
"4079","Rudderfish",1971,"single_stock",NA,11237,NA
"4080","Rudderfish",1972,"single_stock",NA,7821,NA
"4081","Rudderfish",1973,"single_stock",NA,18522.25,NA
"4082","Rudderfish",1974,"single_stock",NA,8454,NA
"4083","Rudderfish",1975,"single_stock",NA,15909,NA
"4084","Rudderfish",1976,"single_stock",NA,25128,NA
"4085","Rudderfish",1977,"single_stock",NA,15969,NA
"4086","Rudderfish",1978,"single_stock",NA,23044,NA
"4087","Rudderfish",1979,"single_stock",NA,1364,NA
"4088","Rudderfish",1980,"single_stock",NA,912,NA
"4089","Rudderfish",1981,"single_stock",NA,824.25,NA
"4090","Rudderfish",1982,"single_stock",NA,1527.25,NA
"4091","Rudderfish",1983,"single_stock",NA,4173.5,NA
"4092","Rudderfish",1984,"single_stock",NA,1360.5,NA
"4093","Rudderfish",1985,"single_stock",NA,1939.75,NA
"4094","Rudderfish",1986,"single_stock",NA,3025,NA
"4095","Rudderfish",1987,"single_stock",NA,8231.5,NA
"4096","Rudderfish",1988,"single_stock",NA,3937.25,NA
"4097","Rudderfish",1989,"single_stock",NA,1820.5,NA
"4098","Rudderfish",1990,"single_stock",NA,6643,NA
"4099","Rudderfish",1991,"single_stock",NA,4147,NA
"4100","Rudderfish",1992,"single_stock",NA,3458,NA
"4101","Rudderfish",1993,"single_stock",NA,3203,NA
"4102","Rudderfish",1994,"single_stock",NA,4470,NA
"4103","Rudderfish",1995,"single_stock",NA,3489.5,NA
"4104","Rudderfish",1996,"single_stock",NA,3514.5,NA
"4105","Rudderfish",1997,"single_stock",NA,4316.5,NA
"4106","Rudderfish",1998,"single_stock",NA,4314.5,NA
"4107","Rudderfish",1999,"single_stock",NA,4996.5,NA
"4108","Rudderfish",2000,"single_stock",NA,5216.5,NA
"4109","Rudderfish",2001,"single_stock",NA,4195,NA
"4110","Rudderfish",2002,"single_stock",NA,3694,NA
"4111","Rudderfish",2003,"single_stock",1499.25,3970,600.923449727243
"4112","Rudderfish",2004,"single_stock",1557,3894.5,583.007170859788
"4113","Rudderfish",2005,"single_stock",1468,3766.75,558.234135864185
"4114","Rudderfish",2006,"single_stock",1361.75,4510.75,514.980612202181
"4115","Sandlances nei",1962,"ise_mikawa_bay_stock",NA,5769,NA
"4116","Sandlances nei",1962,"sea_of_japan_stock",NA,11720.5,NA
"4117","Sandlances nei",1962,"sendai_bay_stock",NA,13928.25,NA
"4118","Sandlances nei",1962,"seto_inland_sea_east_stock",NA,13391.5,NA
"4119","Sandlances nei",1962,"soya_strait",NA,25300,NA
"4120","Sandlances nei",1963,"ise_mikawa_bay_stock",NA,8038,NA
"4121","Sandlances nei",1963,"sea_of_japan_stock",NA,5820.5,NA
"4122","Sandlances nei",1963,"sendai_bay_stock",NA,25102,NA
"4123","Sandlances nei",1963,"seto_inland_sea_east_stock",NA,26543,NA
"4124","Sandlances nei",1963,"soya_strait",NA,18156,NA
"4125","Sandlances nei",1964,"ise_mikawa_bay_stock",NA,6500.25,NA
"4126","Sandlances nei",1964,"sea_of_japan_stock",NA,5501.75,NA
"4127","Sandlances nei",1964,"sendai_bay_stock",NA,10900,NA
"4128","Sandlances nei",1964,"seto_inland_sea_east_stock",NA,18500.5,NA
"4129","Sandlances nei",1964,"soya_strait",NA,12800,NA
"4130","Sandlances nei",1965,"ise_mikawa_bay_stock",NA,13143,NA
"4131","Sandlances nei",1965,"sea_of_japan_stock",NA,6018,NA
"4132","Sandlances nei",1965,"sendai_bay_stock",NA,33802,NA
"4133","Sandlances nei",1965,"seto_inland_sea_east_stock",NA,42718,NA
"4134","Sandlances nei",1965,"soya_strait",NA,16025,NA
"4135","Sandlances nei",1966,"ise_mikawa_bay_stock",NA,9300,NA
"4136","Sandlances nei",1966,"sea_of_japan_stock",NA,5236,NA
"4137","Sandlances nei",1966,"sendai_bay_stock",NA,20013,NA
"4138","Sandlances nei",1966,"seto_inland_sea_east_stock",NA,23090.25,NA
"4139","Sandlances nei",1966,"soya_strait",NA,13512,NA
"4140","Sandlances nei",1967,"ise_mikawa_bay_stock",NA,16993,NA
"4141","Sandlances nei",1967,"sea_of_japan_stock",NA,6004,NA
"4142","Sandlances nei",1967,"sendai_bay_stock",NA,18347,NA
"4143","Sandlances nei",1967,"seto_inland_sea_east_stock",NA,34009,NA
"4144","Sandlances nei",1967,"soya_strait",NA,27129,NA
"4145","Sandlances nei",1968,"ise_mikawa_bay_stock",NA,24187,NA
"4146","Sandlances nei",1968,"sea_of_japan_stock",NA,6889,NA
"4147","Sandlances nei",1968,"sendai_bay_stock",NA,19777,NA
"4148","Sandlances nei",1968,"seto_inland_sea_east_stock",NA,50964,NA
"4149","Sandlances nei",1968,"soya_strait",NA,48657,NA
"4150","Sandlances nei",1969,"ise_mikawa_bay_stock",NA,23327,NA
"4151","Sandlances nei",1969,"sea_of_japan_stock",NA,4580,NA
"4152","Sandlances nei",1969,"sendai_bay_stock",NA,14957,NA
"4153","Sandlances nei",1969,"seto_inland_sea_east_stock",NA,34805,NA
"4154","Sandlances nei",1969,"soya_strait",NA,28872,NA
"4155","Sandlances nei",1970,"ise_mikawa_bay_stock",NA,17311,NA
"4156","Sandlances nei",1970,"sea_of_japan_stock",NA,6588,NA
"4157","Sandlances nei",1970,"sendai_bay_stock",NA,16429,NA
"4158","Sandlances nei",1970,"seto_inland_sea_east_stock",NA,59842,NA
"4159","Sandlances nei",1970,"soya_strait",NA,126907,NA
"4160","Sandlances nei",1971,"ise_mikawa_bay_stock",NA,23309,NA
"4161","Sandlances nei",1971,"sea_of_japan_stock",NA,10336,NA
"4162","Sandlances nei",1971,"sendai_bay_stock",NA,29416,NA
"4163","Sandlances nei",1971,"seto_inland_sea_east_stock",NA,65507,NA
"4164","Sandlances nei",1971,"soya_strait",NA,143368,NA
"4165","Sandlances nei",1972,"ise_mikawa_bay_stock",NA,23531,NA
"4166","Sandlances nei",1972,"sea_of_japan_stock",NA,7248,NA
"4167","Sandlances nei",1972,"sendai_bay_stock",NA,16598,NA
"4168","Sandlances nei",1972,"seto_inland_sea_east_stock",NA,40065,NA
"4169","Sandlances nei",1972,"soya_strait",NA,107488,NA
"4170","Sandlances nei",1973,"ise_mikawa_bay_stock",NA,23344,NA
"4171","Sandlances nei",1973,"sea_of_japan_stock",NA,15907,NA
"4172","Sandlances nei",1973,"sendai_bay_stock",NA,21564,NA
"4173","Sandlances nei",1973,"seto_inland_sea_east_stock",NA,30361,NA
"4174","Sandlances nei",1973,"soya_strait",NA,102818,NA
"4175","Sandlances nei",1974,"ise_mikawa_bay_stock",NA,28559,NA
"4176","Sandlances nei",1974,"sea_of_japan_stock",NA,11024,NA
"4177","Sandlances nei",1974,"sendai_bay_stock",NA,14581,NA
"4178","Sandlances nei",1974,"seto_inland_sea_east_stock",NA,51062,NA
"4179","Sandlances nei",1974,"soya_strait",NA,194629,NA
"4180","Sandlances nei",1975,"ise_mikawa_bay_stock",NA,24756,NA
"4181","Sandlances nei",1975,"sea_of_japan_stock",NA,8898,NA
"4182","Sandlances nei",1975,"sendai_bay_stock",NA,16279,NA
"4183","Sandlances nei",1975,"seto_inland_sea_east_stock",NA,30113,NA
"4184","Sandlances nei",1975,"soya_strait",NA,194804,NA
"4185","Sandlances nei",1976,"ise_mikawa_bay_stock",NA,19875,NA
"4186","Sandlances nei",1976,"sea_of_japan_stock",NA,12302,NA
"4187","Sandlances nei",1976,"sendai_bay_stock",NA,18858,NA
"4188","Sandlances nei",1976,"seto_inland_sea_east_stock",NA,52800,NA
"4189","Sandlances nei",1976,"soya_strait",NA,120555,NA
"4190","Sandlances nei",1977,"ise_mikawa_bay_stock",NA,7650,NA
"4191","Sandlances nei",1977,"sea_of_japan_stock",NA,15606,NA
"4192","Sandlances nei",1977,"sendai_bay_stock",NA,26396,NA
"4193","Sandlances nei",1977,"seto_inland_sea_east_stock",NA,24536,NA
"4194","Sandlances nei",1977,"soya_strait",NA,63142,NA
"4195","Sandlances nei",1978,"ise_mikawa_bay_stock",NA,3074,NA
"4196","Sandlances nei",1978,"sea_of_japan_stock",NA,4520,NA
"4197","Sandlances nei",1978,"sendai_bay_stock",NA,21418,NA
"4198","Sandlances nei",1978,"seto_inland_sea_east_stock",NA,37234,NA
"4199","Sandlances nei",1978,"soya_strait",NA,32832,NA
"4200","Sandlances nei",1979,"ise_mikawa_bay_stock",NA,2703,NA
"4201","Sandlances nei",1979,"sea_of_japan_stock",NA,1925,NA
"4202","Sandlances nei",1979,"sendai_bay_stock",NA,16245,NA
"4203","Sandlances nei",1979,"seto_inland_sea_east_stock",NA,47073,NA
"4204","Sandlances nei",1979,"soya_strait",NA,42538,NA
"4205","Sandlances nei",1980,"ise_mikawa_bay_stock",NA,3695,NA
"4206","Sandlances nei",1980,"sea_of_japan_stock",NA,272,NA
"4207","Sandlances nei",1980,"sendai_bay_stock",NA,63308.5,NA
"4208","Sandlances nei",1980,"seto_inland_sea_east_stock",NA,74443,NA
"4209","Sandlances nei",1980,"soya_strait",NA,59508,NA
"4210","Sandlances nei",1981,"ise_mikawa_bay_stock",NA,1772,NA
"4211","Sandlances nei",1981,"sea_of_japan_stock",NA,392,NA
"4212","Sandlances nei",1981,"sendai_bay_stock",NA,15542,NA
"4213","Sandlances nei",1981,"seto_inland_sea_east_stock",NA,62561,NA
"4214","Sandlances nei",1981,"soya_strait",NA,82182,NA
"4215","Sandlances nei",1982,"ise_mikawa_bay_stock",NA,699,NA
"4216","Sandlances nei",1982,"sea_of_japan_stock",NA,220.25,NA
"4217","Sandlances nei",1982,"sendai_bay_stock",NA,21794,NA
"4218","Sandlances nei",1982,"seto_inland_sea_east_stock",NA,45479,NA
"4219","Sandlances nei",1982,"soya_strait",NA,58466,NA
"4220","Sandlances nei",1983,"ise_mikawa_bay_stock",NA,10252,NA
"4221","Sandlances nei",1983,"sea_of_japan_stock",NA,452,NA
"4222","Sandlances nei",1983,"sendai_bay_stock",NA,45497,NA
"4223","Sandlances nei",1983,"seto_inland_sea_east_stock",NA,28001,NA
"4224","Sandlances nei",1983,"soya_strait",NA,35961,NA
"4225","Sandlances nei",1984,"ise_mikawa_bay_stock",NA,6995,NA
"4226","Sandlances nei",1984,"sea_of_japan_stock",NA,142,NA
"4227","Sandlances nei",1984,"sendai_bay_stock",NA,88078,NA
"4228","Sandlances nei",1984,"seto_inland_sea_east_stock",NA,24044.25,NA
"4229","Sandlances nei",1984,"soya_strait",NA,45108,NA
"4230","Sandlances nei",1985,"ise_mikawa_bay_stock",NA,10413,NA
"4231","Sandlances nei",1985,"sea_of_japan_stock",NA,827,NA
"4232","Sandlances nei",1985,"sendai_bay_stock",NA,50724.25,NA
"4233","Sandlances nei",1985,"seto_inland_sea_east_stock",NA,29894,NA
"4234","Sandlances nei",1985,"soya_strait",NA,30685,NA
"4235","Sandlances nei",1986,"ise_mikawa_bay_stock",NA,12814,NA
"4236","Sandlances nei",1986,"sea_of_japan_stock",NA,859.25,NA
"4237","Sandlances nei",1986,"sendai_bay_stock",NA,79671,NA
"4238","Sandlances nei",1986,"seto_inland_sea_east_stock",NA,24794,NA
"4239","Sandlances nei",1986,"soya_strait",NA,23209,NA
"4240","Sandlances nei",1987,"ise_mikawa_bay_stock",NA,11579,NA
"4241","Sandlances nei",1987,"sea_of_japan_stock",NA,685,NA
"4242","Sandlances nei",1987,"sendai_bay_stock",NA,60229,NA
"4243","Sandlances nei",1987,"seto_inland_sea_east_stock",NA,35299,NA
"4244","Sandlances nei",1987,"soya_strait",NA,14483,NA
"4245","Sandlances nei",1988,"ise_mikawa_bay_stock",NA,8131,NA
"4246","Sandlances nei",1988,"sea_of_japan_stock",NA,612.5,NA
"4247","Sandlances nei",1988,"sendai_bay_stock",NA,23388.25,NA
"4248","Sandlances nei",1988,"seto_inland_sea_east_stock",NA,23621,NA
"4249","Sandlances nei",1988,"soya_strait",NA,27150,NA
"4250","Sandlances nei",1989,"ise_mikawa_bay_stock",NA,11457,NA
"4251","Sandlances nei",1989,"sea_of_japan_stock",NA,597,NA
"4252","Sandlances nei",1989,"sendai_bay_stock",NA,17036,NA
"4253","Sandlances nei",1989,"seto_inland_sea_east_stock",NA,20985,NA
"4254","Sandlances nei",1989,"soya_strait",NA,27089,NA
"4255","Sandlances nei",1990,"ise_mikawa_bay_stock",NA,2501,NA
"4256","Sandlances nei",1990,"sea_of_japan_stock",NA,717,NA
"4257","Sandlances nei",1990,"sendai_bay_stock",NA,11385,NA
"4258","Sandlances nei",1990,"seto_inland_sea_east_stock",NA,39375,NA
"4259","Sandlances nei",1990,"soya_strait",NA,21567,NA
"4260","Sandlances nei",1991,"ise_mikawa_bay_stock",NA,6078,NA
"4261","Sandlances nei",1991,"sea_of_japan_stock",NA,422,NA
"4262","Sandlances nei",1991,"sendai_bay_stock",NA,7775,NA
"4263","Sandlances nei",1991,"seto_inland_sea_east_stock",NA,44719,NA
"4264","Sandlances nei",1991,"soya_strait",NA,31113,NA
"4265","Sandlances nei",1992,"ise_mikawa_bay_stock",NA,28777,NA
"4266","Sandlances nei",1992,"sea_of_japan_stock",NA,843,NA
"4267","Sandlances nei",1992,"sendai_bay_stock",NA,16375,NA
"4268","Sandlances nei",1992,"seto_inland_sea_east_stock",NA,43317,NA
"4269","Sandlances nei",1992,"soya_strait",NA,34797,NA
"4270","Sandlances nei",1993,"ise_mikawa_bay_stock",NA,17742,NA
"4271","Sandlances nei",1993,"sea_of_japan_stock",NA,784,NA
"4272","Sandlances nei",1993,"sendai_bay_stock",NA,23296,NA
"4273","Sandlances nei",1993,"seto_inland_sea_east_stock",NA,34834,NA
"4274","Sandlances nei",1993,"soya_strait",NA,29912,NA
"4275","Sandlances nei",1994,"ise_mikawa_bay_stock",NA,10405,NA
"4276","Sandlances nei",1994,"sea_of_japan_stock",NA,1152,NA
"4277","Sandlances nei",1994,"sendai_bay_stock",NA,30764,NA
"4278","Sandlances nei",1994,"seto_inland_sea_east_stock",NA,36113,NA
"4279","Sandlances nei",1994,"soya_strait",NA,30910,NA
"4280","Sandlances nei",1995,"ise_mikawa_bay_stock",NA,4564,NA
"4281","Sandlances nei",1995,"sea_of_japan_stock",NA,5617,NA
"4282","Sandlances nei",1995,"sendai_bay_stock",NA,21726,NA
"4283","Sandlances nei",1995,"seto_inland_sea_east_stock",NA,18418,NA
"4284","Sandlances nei",1995,"soya_strait",NA,57798,NA
"4285","Sandlances nei",1996,"ise_mikawa_bay_stock",NA,11576,NA
"4286","Sandlances nei",1996,"sea_of_japan_stock",NA,5805.25,NA
"4287","Sandlances nei",1996,"sendai_bay_stock",NA,35448,NA
"4288","Sandlances nei",1996,"seto_inland_sea_east_stock",NA,26730,NA
"4289","Sandlances nei",1996,"soya_strait",NA,36207,NA
"4290","Sandlances nei",1997,"ise_mikawa_bay_stock",NA,9290,NA
"4291","Sandlances nei",1997,"sea_of_japan_stock",NA,4398.5,NA
"4292","Sandlances nei",1997,"sendai_bay_stock",NA,20190,NA
"4293","Sandlances nei",1997,"seto_inland_sea_east_stock",NA,23352,NA
"4294","Sandlances nei",1997,"soya_strait",NA,51437,NA
"4295","Sandlances nei",1998,"ise_mikawa_bay_stock",NA,1644,NA
"4296","Sandlances nei",1998,"sea_of_japan_stock",NA,2366.75,NA
"4297","Sandlances nei",1998,"sendai_bay_stock",NA,18154.5,NA
"4298","Sandlances nei",1998,"seto_inland_sea_east_stock",NA,33943,NA
"4299","Sandlances nei",1998,"soya_strait",NA,34581,NA
"4300","Sandlances nei",1999,"ise_mikawa_bay_stock",NA,11852,NA
"4301","Sandlances nei",1999,"sea_of_japan_stock",NA,3465.25,NA
"4302","Sandlances nei",1999,"sendai_bay_stock",NA,12740.25,NA
"4303","Sandlances nei",1999,"seto_inland_sea_east_stock",NA,26401,NA
"4304","Sandlances nei",1999,"soya_strait",NA,28460,NA
"4305","Sandlances nei",2000,"ise_mikawa_bay_stock",NA,1507,NA
"4306","Sandlances nei",2000,"sea_of_japan_stock",NA,2759.25,NA
"4307","Sandlances nei",2000,"sendai_bay_stock",NA,18601,NA
"4308","Sandlances nei",2000,"seto_inland_sea_east_stock",NA,13457,NA
"4309","Sandlances nei",2000,"soya_strait",NA,13496,NA
"4310","Sandlances nei",2001,"ise_mikawa_bay_stock",NA,15522,NA
"4311","Sandlances nei",2001,"sea_of_japan_stock",NA,3065.25,NA
"4312","Sandlances nei",2001,"sendai_bay_stock",NA,20410,NA
"4313","Sandlances nei",2001,"seto_inland_sea_east_stock",NA,35226,NA
"4314","Sandlances nei",2001,"soya_strait",NA,13941,NA
"4315","Sandlances nei",2002,"ise_mikawa_bay_stock",NA,17395.25,NA
"4316","Sandlances nei",2002,"sea_of_japan_stock",NA,2577.75,NA
"4317","Sandlances nei",2002,"sendai_bay_stock",NA,9230,NA
"4318","Sandlances nei",2002,"seto_inland_sea_east_stock",NA,22331,NA
"4319","Sandlances nei",2002,"soya_strait",NA,16030,NA
"4320","Sandlances nei",2003,"ise_mikawa_bay_stock",1405.25,6280.25,482.383851696918
"4321","Sandlances nei",2003,"sea_of_japan_stock",137.5,946.5,670.361696591205
"4322","Sandlances nei",2003,"sendai_bay_stock",2396,19249,199.459433659626
"4323","Sandlances nei",2003,"seto_inland_sea_east_stock",6471,19769,336.009494879441
"4324","Sandlances nei",2003,"soya_strait",880,13831,63.6251897910491
"4325","Sandlances nei",2004,"ise_mikawa_bay_stock",1425,20696,71.0271255338098
"4326","Sandlances nei",2004,"sea_of_japan_stock",158.5,1025.25,584.993932426391
"4327","Sandlances nei",2004,"sendai_bay_stock",2048,17561,196.76537008554
"4328","Sandlances nei",2004,"seto_inland_sea_east_stock",4697.25,15516.25,353.346074099824
"4329","Sandlances nei",2004,"soya_strait",766,11969,63.998663213301
"4330","Sandlances nei",2005,"ise_mikawa_bay_stock",879,10339,85.0638069291736
"4331","Sandlances nei",2005,"sea_of_japan_stock",188.25,1374.25,742.421524663677
"4332","Sandlances nei",2005,"sendai_bay_stock",2584,15156,256.312349883297
"4333","Sandlances nei",2005,"seto_inland_sea_east_stock",5640.25,20256,331.936628125957
"4334","Sandlances nei",2005,"soya_strait",801,20463,39.1438205541709
"4335","Sandlances nei",2006,"ise_mikawa_bay_stock",870,22290,39.0314790664471
"4336","Sandlances nei",2006,"sea_of_japan_stock",125.75,535.25,621.500684462697
"4337","Sandlances nei",2006,"sendai_bay_stock",1509,12303,324.589904359879
"4338","Sandlances nei",2006,"seto_inland_sea_east_stock",4768.25,33456,171.286212215362
"4339","Sandlances nei",2006,"soya_strait",1076,32339,33.2725192492037
"4340","Sandlances nei",2007,"ise_mikawa_bay_stock",771,10044,78.9587510004484
"4341","Sandlances nei",2007,"sea_of_japan_stock",91.5,139.25,757.840103159252
"4342","Sandlances nei",2007,"sendai_bay_stock",1194,7449,403.299620205491
"4343","Sandlances nei",2007,"seto_inland_sea_east_stock",6196.25,12541.25,457.059702765439
"4344","Sandlances nei",2007,"soya_strait",796,16746,47.5337394004538
"4345","Sandlances nei",2008,"ise_mikawa_bay_stock",1394,6561,215.55040750739
"4346","Sandlances nei",2008,"sea_of_japan_stock",107.75,210.5,724.866310160428
"4347","Sandlances nei",2008,"sendai_bay_stock",3086,22333,256.237788426237
"4348","Sandlances nei",2008,"seto_inland_sea_east_stock",7468.25,17766,338.324991060517
"4349","Sandlances nei",2008,"soya_strait",830,15247,54.4369384141143
"4350","Sandlances nei",2009,"ise_mikawa_bay_stock",405,1869,219.984948881261
"4351","Sandlances nei",2009,"sea_of_japan_stock",105,380.75,799.232870954182
"4352","Sandlances nei",2009,"sendai_bay_stock",1608,10839,306.813708737445
"4353","Sandlances nei",2009,"seto_inland_sea_east_stock",5077.5,4380.25,665.22409123077
"4354","Sandlances nei",2009,"soya_strait",895,15284,58.5579691180319
"4355","Sandlances nei",2010,"ise_mikawa_bay_stock",2190,22788,96.0006529557516
"4356","Sandlances nei",2010,"sea_of_japan_stock",14,61,601.694915254237
"4357","Sandlances nei",2010,"sendai_bay_stock",2364,12636,310.932390162038
"4358","Sandlances nei",2010,"seto_inland_sea_east_stock",4917.25,12433,356.616824665846
"4359","Sandlances nei",2010,"soya_strait",1066,22840,46.6725043782837
"4360","Sandlances nei",2011,"ise_mikawa_bay_stock",1007,12361,80.9787487004122
"4361","Sandlances nei",2011,"sea_of_japan_stock",49.25,144.25,770.531400966184
"4362","Sandlances nei",2011,"sendai_bay_stock",18.25,69,178.030303030303
"4363","Sandlances nei",2011,"seto_inland_sea_east_stock",3275,25178,233.339270706178
"4364","Sandlances nei",2011,"soya_strait",467,6994,66.7715184443809
"4365","Sandlances nei",2012,"ise_mikawa_bay_stock",1081.25,15826.25,378.670501708785
"4366","Sandlances nei",2012,"sea_of_japan_stock",3.25,6.25,666.666666666667
"4367","Sandlances nei",2012,"sendai_bay_stock",75,484,573.958333333333
"4368","Sandlances nei",2012,"seto_inland_sea_east_stock",4521.25,16627,220.938644047088
"4369","Sandlances nei",2012,"soya_strait",317,3646,86.9445968184312
"4370","Sandlances nei",2013,"ise_mikawa_bay_stock",1396,11952,125.226303795536
"4371","Sandlances nei",2013,"sea_of_japan_stock",8.25,15,527.777777777778
"4372","Sandlances nei",2013,"sendai_bay_stock",424,3022,201.280641098373
"4373","Sandlances nei",2013,"seto_inland_sea_east_stock",3981.75,15295.25,375.146988463366
"4374","Sandlances nei",2013,"soya_strait",536,7928,67.6084762865792
"4375","Sandlances nei",2014,"ise_mikawa_bay_stock",1614,14410,116.065492706244
"4376","Sandlances nei",2014,"sea_of_japan_stock",1.5,2.5,833.333333333333
"4377","Sandlances nei",2014,"sendai_bay_stock",489,3849,309.355557549653
"4378","Sandlances nei",2014,"seto_inland_sea_east_stock",3358.5,14942.5,467.621008507884
"4379","Sandlances nei",2014,"soya_strait",166,608,273.026315789474
"4380","Sandlances nei",2015,"ise_mikawa_bay_stock",807,4165,190.909046612028
"4381","Sandlances nei",2015,"sea_of_japan_stock",14.25,21.25,811.111111111111
"4382","Sandlances nei",2015,"sendai_bay_stock",930,4318,254.134903744808
"4383","Sandlances nei",2015,"seto_inland_sea_east_stock",2941.25,13544.25,386.262515381175
"4384","Sandlances nei",2015,"soya_strait",562,7170,78.3821478382148
"4385","Sea cucumbers nei",1962,"single_stock",NA,7053.25,NA
"4386","Sea cucumbers nei",1963,"single_stock",NA,6876,NA
"4387","Sea cucumbers nei",1964,"single_stock",NA,7203.5,NA
"4388","Sea cucumbers nei",1965,"single_stock",NA,8459,NA
"4389","Sea cucumbers nei",1966,"single_stock",NA,9715.5,NA
"4390","Sea cucumbers nei",1967,"single_stock",NA,12539.75,NA
"4391","Sea cucumbers nei",1968,"single_stock",NA,13019,NA
"4392","Sea cucumbers nei",1969,"single_stock",NA,12297,NA
"4393","Sea cucumbers nei",1970,"single_stock",NA,11470,NA
"4394","Sea cucumbers nei",1971,"single_stock",NA,12044,NA
"4395","Sea cucumbers nei",1972,"single_stock",NA,11244,NA
"4396","Sea cucumbers nei",1973,"single_stock",NA,10573,NA
"4397","Sea cucumbers nei",1974,"single_stock",NA,10817,NA
"4398","Sea cucumbers nei",1975,"single_stock",NA,9380,NA
"4399","Sea cucumbers nei",1976,"single_stock",NA,10579,NA
"4400","Sea cucumbers nei",1977,"single_stock",NA,9793,NA
"4401","Sea cucumbers nei",1978,"single_stock",NA,10145,NA
"4402","Sea cucumbers nei",1979,"single_stock",NA,9377,NA
"4403","Sea cucumbers nei",1980,"single_stock",NA,8376.25,NA
"4404","Sea cucumbers nei",1981,"single_stock",NA,8099.25,NA
"4405","Sea cucumbers nei",1982,"single_stock",NA,8435.25,NA
"4406","Sea cucumbers nei",1983,"single_stock",NA,8295.25,NA
"4407","Sea cucumbers nei",1984,"single_stock",NA,7624,NA
"4408","Sea cucumbers nei",1985,"single_stock",NA,7862.5,NA
"4409","Sea cucumbers nei",1986,"single_stock",NA,7248.25,NA
"4410","Sea cucumbers nei",1987,"single_stock",NA,7133.5,NA
"4411","Sea cucumbers nei",1988,"single_stock",NA,6917.5,NA
"4412","Sea cucumbers nei",1989,"single_stock",NA,6504.25,NA
"4413","Sea cucumbers nei",1990,"single_stock",NA,6426,NA
"4414","Sea cucumbers nei",1991,"single_stock",NA,6591,NA
"4415","Sea cucumbers nei",1992,"single_stock",NA,6072,NA
"4416","Sea cucumbers nei",1993,"single_stock",NA,5996,NA
"4417","Sea cucumbers nei",1994,"single_stock",NA,6106,NA
"4418","Sea cucumbers nei",1995,"single_stock",NA,6602.25,NA
"4419","Sea cucumbers nei",1996,"single_stock",NA,7225,NA
"4420","Sea cucumbers nei",1997,"single_stock",NA,7162,NA
"4421","Sea cucumbers nei",1998,"single_stock",NA,6948.25,NA
"4422","Sea cucumbers nei",1999,"single_stock",NA,6662,NA
"4423","Sea cucumbers nei",2000,"single_stock",NA,6955,NA
"4424","Sea cucumbers nei",2001,"single_stock",NA,7229.25,NA
"4425","Sea cucumbers nei",2002,"single_stock",NA,7262,NA
